,Total cost,Average manufacturing cost per therapy,Average TRT delay penalty per therapy,Average manufacturing delay penalty per therapy,Average transport cost per therapy,Average QC cost per therapy,Average cost per therapy,Average return time
0,26574305.599999987,84215.51839999994,0.0,0.0,2293.704,19788.0,106297.22239999994,19.000000000000007
