,Total cost,Average manufacturing cost per therapy,Average TRT delay penalty per therapy,Average manufacturing delay penalty per therapy,Average transport cost per therapy,Average QC cost per therapy,Average cost per therapy,Average return time
0,30790200.00000011,77902.43333333357,2240.0000000001414,2710.0,2703.566666666667,19788.0,102634.00000000038,20.120000000000076
1,30831360.000000056,77949.10000000018,2400.0,2756.6666666666665,2634.1,19788.0,102771.20000000019,20.199999999999992
2,30819560.000000056,77932.43333333352,2286.6666666666665,2740.0,2724.766666666667,19788.0,102731.86666666686,20.143333333333334
3,30962680.000000056,78092.43333333352,2653.3333333333335,2900.0,2675.1666666666665,19788.0,103208.93333333352,20.32666666666667
4,30842080.000000075,77959.10000000022,2433.333333333356,2766.6666666666665,2626.5000000000005,19788.0,102806.93333333358,20.216666666666683
5,30788720.000000056,77902.43333333352,2313.3333333333335,2710.0,2625.3,19788.0,102629.06666666685,20.156666666666666
6,30768940.000000056,77879.10000000018,1940.0,2686.6666666666665,2956.0333333333333,19788.0,102563.13333333352,19.970000000000002
7,30985000.000000056,78115.76666666685,2666.6666666666665,2923.3333333333335,2712.9,19788.0,103283.33333333352,20.333333333333332
8,33589016.90000015,87808.08966666716,1653.3333333333333,2590.0,2713.9666666666667,19788.0,111963.38966666716,19.826666666666668
9,30832240.000000056,77945.76666666685,2426.6666666666665,2753.3333333333335,2613.7,19788.0,102774.13333333352,20.213333333333335
10,30954160.000000056,78082.43333333352,2653.3333333333335,2890.0,2656.766666666667,19788.0,103180.53333333351,20.326666666666664
11,30890720.000000056,78015.76666666685,2413.3333333333335,2823.3333333333335,2751.9666666666667,19788.0,102969.06666666685,20.206666666666667
12,30786400.000000056,77899.10000000018,2273.3333333333335,2706.6666666666665,2660.9,19788.0,102621.33333333352,20.136666666666663
13,30947000.000000056,78072.43333333352,2586.6666666666665,2880.0,2709.5666666666666,19788.0,103156.66666666685,20.293333333333333
14,31021000.000000056,78152.43333333352,2819.9999999999995,2960.0,2642.9,19788.0,103403.33333333352,20.409999999999997
15,30864320.000000056,77985.76666666685,2413.3333333333335,2793.3333333333335,2693.9666666666667,19788.0,102881.06666666685,20.206666666666663
16,30662720.000000056,77762.43333333352,2086.6666666666665,2570.0,2571.9666666666667,19788.0,102209.06666666685,20.043333333333337
17,30813300.000000056,77925.76666666685,2353.3333333333335,2733.3333333333335,2643.9,19788.0,102711.00000000019,20.17666666666667
18,30649460.000000056,77745.76666666685,1986.6666666666667,2553.3333333333335,2644.4333333333334,19788.0,102164.86666666686,19.99333333333334
19,30860400.000000056,77979.10000000018,2420.0,2786.6666666666665,2680.9,19788.0,102868.00000000019,20.21
20,30902220.000000056,78025.76666666685,2606.666666666664,2833.3333333333335,2586.9666666666667,19788.0,103007.40000000018,20.303333333333335
21,30907880.000000056,78032.43333333352,2393.3333333333335,2840.0,2812.5,19788.0,103026.26666666685,20.19666666666667
22,33696636.90000015,87931.42300000049,1840.0,2713.3333333333335,2762.7,19788.0,112322.12300000049,19.920000000000005
23,33702416.90000015,87938.08966666716,1933.3333333333333,2720.0,2681.9666666666667,19788.0,112341.38966666716,19.96666666666667
24,30833160.000000082,77949.10000000022,2346.666666666711,2756.6666666666665,2693.433333333334,19788.0,102777.20000000027,20.17333333333336
25,31016600.000000056,78152.43333333352,2826.6666666666665,2960.0,2621.5666666666666,19788.0,103388.66666666685,20.413333333333334
26,30825920.000000056,77942.43333333352,2253.3333333333335,2750.0,2769.3,19788.0,102753.06666666685,20.12666666666667
27,30924440.00000008,78052.43333333355,2680.000000000037,2860.0,2561.0333333333324,19788.0,103081.46666666692,20.34000000000002
28,30843280.000000056,77959.10000000018,2466.6666666666665,2766.6666666666665,2597.1666666666665,19788.0,102810.93333333352,20.233333333333334
29,31120400.000000056,78269.10000000018,3033.3333333333335,3076.6666666666665,2644.233333333333,19788.0,103734.66666666685,20.51666666666667
30,30848240.000000052,77965.76666666684,2366.6666666666665,2773.3333333333335,2707.0333333333333,19788.0,102827.46666666683,20.183333333333334
31,30832740.000000075,77949.10000000022,2473.3333333333644,2756.6666666666665,2565.3666666666672,19788.0,102775.80000000025,20.236666666666686
32,29699281.600000035,72746.26533333345,2286.6666666666665,2566.6666666666665,4176.673333333333,19788.0,98997.60533333346,20.143333333333338
33,30957420.000000022,78089.10000000018,2733.3333333332384,2896.6666666666665,2580.9666666666662,19788.0,103191.40000000008,20.36666666666662
34,30894160.000000056,78019.10000000018,2333.3333333333335,2826.6666666666665,2840.1,19788.0,102980.53333333351,20.166666666666668
35,30980800.000000052,78115.76666666684,2786.6666666666665,2923.3333333333335,2578.9,19788.0,103269.3333333335,20.39333333333333
36,29877625.600000035,72949.59866666679,2613.3333333333335,2770.0,4241.153333333334,19788.0,99592.08533333345,20.30666666666667
37,30942940.000000056,78072.43333333352,2673.3333333333335,2880.0,2609.366666666667,19788.0,103143.13333333352,20.33666666666667
38,30871120.000000056,77992.43333333352,2420.0,2800.0,2703.3,19788.0,102903.73333333353,20.21
39,30782640.000000075,77895.7666666669,2206.666666666689,2703.3333333333335,2718.366666666667,19788.0,102608.80000000025,20.10333333333335
40,30923600.000000056,78052.43333333352,2506.6666666666665,2860.0,2731.5666666666666,19788.0,103078.66666666685,20.25333333333333
41,31020460.000000056,78155.76666666685,2826.6666666666665,2963.3333333333335,2631.1,19788.0,103401.53333333351,20.41333333333333
42,30972920.000000056,78105.76666666685,2793.3333333333335,2913.3333333333335,2555.9666666666667,19788.0,103243.06666666685,20.396666666666672
43,30834140.000000082,77945.7666666669,2453.3333333333853,2753.3333333333335,2593.3666666666672,19788.0,102780.46666666694,20.2266666666667
44,30906860.000000056,78032.43333333352,2540.0,2840.0,2662.4333333333334,19788.0,103022.86666666686,20.270000000000003
45,30808380.000000056,77922.43333333352,2306.6666666666665,2730.0,2677.5,19788.0,102694.60000000018,20.153333333333332
46,30919080.000000056,78039.10000000018,2646.6666666666665,2846.6666666666665,2589.8333333333335,19788.0,103063.60000000018,20.323333333333334
47,29914203.600000054,72986.26533333345,2766.666666666661,2806.6666666666665,4173.080000000051,19788.0,99714.01200000018,20.38333333333333
48,30869640.000000052,77992.43333333351,2393.3333333333335,2800.0,2725.0333333333333,19788.0,102898.80000000018,20.19666666666667
49,30784640.000000056,77895.76666666685,2180.0,2703.3333333333335,2751.7,19788.0,102615.46666666685,20.090000000000003
50,30868460.000000056,77989.10000000018,2566.6666666666665,2796.6666666666665,2551.1,19788.0,102894.86666666686,20.283333333333335
51,30687320.000000056,77789.10000000018,2040.0,2596.6666666666665,2673.9666666666667,19788.0,102291.06666666685,20.02
52,30675400.000000075,77775.7666666669,2046.666666666697,2583.3333333333335,2640.9,19788.0,102251.33333333358,20.023333333333355
53,30735240.000000067,77842.43333333355,2000.0000000000055,2650.0,2820.366666666667,19788.0,102450.80000000022,20.000000000000004
54,30979360.000000056,78112.43333333352,2639.9999999999986,2920.0,2724.1,19788.0,103264.53333333351,20.319999999999997
55,30736540.000000056,77842.43333333352,2213.3333333333335,2650.0,2611.366666666667,19788.0,102455.13333333352,20.106666666666666
56,30841340.000000056,77959.10000000018,2360.0,2766.6666666666665,2697.366666666667,19788.0,102804.46666666685,20.18
57,30797740.000000052,77909.10000000018,2306.6666666666665,2716.6666666666665,2655.366666666667,19788.0,102659.1333333335,20.15333333333333
