,Total cost,Average manufacturing cost per therapy,Average TRT delay penalty per therapy,Average manufacturing delay penalty per therapy,Average transport cost per therapy,Average QC cost per therapy,Average cost per therapy,Average return time
0,14241737.800000029,87263.51840000023,2832.0,3048.0,4050.384,19788.0,113933.90240000022,20.416
1,14097745.800000029,86871.51840000023,2048.0,2656.0,4074.448,19788.0,112781.96640000022,20.024
2,14118297.800000029,86935.51840000023,2271.999999999999,2720.0,3950.864,19788.0,112946.38240000024,20.136000000000003
3,14213101.800000029,87183.51840000023,2704.0,2968.0,4029.296,19788.0,113704.81440000024,20.351999999999997
4,14059885.800000029,86775.51840000023,1840.0,2560.0,4075.568,19788.0,112479.08640000023,19.92
5,14194557.800000029,87135.51840000023,2544.0,2920.0,4088.944,19788.0,113556.46240000022,20.272000000000002
6,14251929.800000029,87295.51840000023,2864.0,3080.0,4067.92,19788.0,114015.43840000023,20.432000000000006
7,14132821.800000029,86975.51840000023,2240.0,2760.0,4059.056,19788.0,113062.57440000023,20.120000000000005
8,14236501.800000029,87247.51840000023,2752.0,3032.0,4104.496,19788.0,113892.01440000023,20.375999999999998
9,14208577.800000029,87167.51840000023,2608.0,2952.0,4105.104,19788.0,113668.62240000023,20.304000000000002
10,14054661.800000029,86759.51840000023,1776.0,2544.0,4113.776,19788.0,112437.29440000023,19.887999999999998
11,14179161.800000029,87095.51840000023,2464.0,2880.0,4085.776,19788.0,113433.29440000023,20.231999999999996
12,14190817.800000029,87127.51840000023,2608.0,2912.0,4003.024,19788.0,113526.54240000022,20.304
13,14132357.800000029,86967.51840000023,2240.0,2752.0,4063.344,19788.0,113058.86240000023,20.12
14,14138481.800000029,86991.51840000023,2256.0,2776.0,4072.336,19788.0,113107.85440000023,20.128
15,14165897.800000029,87063.51840000023,2368.0,2848.0,4107.664,19788.0,113327.18240000022,20.183999999999997
16,14194041.800000034,87135.51840000023,2559.9999999999745,2920.0,4068.81600000007,19788.0,113552.33440000027,20.279999999999983
17,14087545.800000029,86855.51840000023,1968.0,2640.0,4088.848,19788.0,112700.36640000023,19.984000000000005
18,14118821.800000029,86935.51840000023,2192.0,2720.0,4035.056,19788.0,112950.57440000023,20.096000000000004
19,14131721.800000029,86975.51840000023,2224.0,2760.0,4066.256,19788.0,113053.77440000023,20.112
20,14178617.800000029,87095.51840000023,2511.9999999999986,2880.0,4033.424,19788.0,113428.94240000023,20.255999999999997
21,14189785.800000029,87127.51840000023,2464.0,2912.0,4138.768,19788.0,113518.28640000023,20.232
22,14090997.800000029,86855.51840000023,2000.0,2640.0,4084.464,19788.0,112727.98240000023,20.000000000000004
23,14062137.80000003,86783.51840000023,1871.9999999999936,2568.0,4053.584000000007,19788.0,112497.10240000025,19.935999999999996
24,14112405.800000029,86919.51840000023,2112.0,2704.0,4079.728,19788.0,112899.24640000024,20.056
25,14119125.800000029,86935.51840000023,2192.0,2720.0,4037.488,19788.0,112953.00640000023,20.095999999999993
26,14120077.800000029,86935.51840000023,2176.0,2720.0,4061.104,19788.0,112960.62240000023,20.087999999999994
27,14131297.800000029,86967.51840000023,2256.0,2752.0,4038.864,19788.0,113050.38240000024,20.128
28,14229189.800000029,87231.51840000023,2736.0,3016.0,4078.0,19788.0,113833.51840000023,20.368
29,14137765.800000029,86983.51840000023,2272.0,2768.0,4058.608,19788.0,113102.12640000023,20.136000000000006
30,14077161.800000029,86823.51840000023,1904.0,2608.0,4101.776,19788.0,112617.29440000023,19.951999999999998
31,14060185.800000029,86783.51840000023,1872.0,2568.0,4037.968,19788.0,112481.48640000023,19.936000000000003
32,14067677.800000029,86807.51840000023,1904.0,2592.0,4041.904,19788.0,112541.42240000023,19.952
33,14220413.800000029,87199.51840000023,2704.0,2984.0,4071.792,19788.0,113763.31040000023,20.351999999999997
34,14110401.800000029,86911.51840000023,2064.0,2696.0,4119.696,19788.0,112883.21440000023,20.032000000000004
35,17148486.699999973,111053.09359999979,2272.0,2776.0,4074.8,19788.0,137187.89359999978,20.135999999999996
36,14158713.800000029,87039.51840000023,2432.0,2824.0,4010.192,19788.0,113269.71040000023,20.215999999999998
37,14183897.800000029,87111.51840000023,2496.0,2896.0,4075.664,19788.0,113471.18240000022,20.248
38,17126446.699999973,110997.09359999979,2176.0,2720.0,4050.48,19788.0,137011.5735999998,20.088
39,14124737.800000029,86951.51840000023,2160.0,2736.0,4098.384,19788.0,112997.90240000022,20.08
40,17074966.699999973,110861.09359999979,1776.0,2584.0,4174.64,19788.0,136599.73359999977,19.888
41,14071105.800000029,86807.51840000023,1936.0,2592.0,4037.328,19788.0,112568.84640000023,19.967999999999993
42,14094693.800000029,86871.51840000023,2080.0,2656.0,4018.032,19788.0,112757.55040000023,20.040000000000003
43,14111401.800000029,86911.51840000023,2096.0,2696.0,4095.696,19788.0,112891.21440000023,20.048000000000002
44,14088701.800000029,86855.51840000023,2064.0,2640.0,4002.096,19788.0,112709.61440000022,20.031999999999996
45,17201046.699999973,111197.09359999979,2512.0,2920.0,4111.28,19788.0,137608.3735999998,20.256
46,14148465.800000029,87015.51840000023,2288.0,2800.0,4096.208,19788.0,113187.72640000023,20.144000000000002
47,14162025.800000029,87047.51840000023,2288.0,2832.0,4172.688,19788.0,113296.20640000023,20.144000000000002
48,14130981.800000029,86967.51840000023,2240.0,2752.0,4052.336,19788.0,113047.85440000023,20.12
49,14172173.800000029,87071.51840000023,2544.0,2856.0,3973.872,19788.0,113377.39040000024,20.272
50,14182125.800000029,87103.51840000023,2448.0,2888.0,4117.488,19788.0,113457.00640000023,20.224000000000004
51,17128166.699999973,111005.09359999979,2112.0,2728.0,4120.24,19788.0,137025.33359999978,20.055999999999997
52,14120457.800000029,86935.51840000023,2144.0,2720.0,4096.144,19788.0,112963.66240000023,20.072
53,17154866.699999973,111085.09359999979,2240.0,2808.0,4125.84,19788.0,137238.9335999998,20.12
54,14342977.800000029,87527.51840000023,3392.0,3312.0,4036.304,19788.0,114743.82240000022,20.696000000000005
55,14142537.800000029,86999.51840000023,2336.0,2784.0,4016.784,19788.0,113140.30240000023,20.167999999999996
56,14051245.80000004,86759.51840000023,1824.0000000028542,2544.0,4038.447999997159,19788.0,112409.96640000032,19.91200000000142
57,14025245.800000029,86679.51840000023,1680.0,2464.0,4054.448,19788.0,112201.96640000022,19.839999999999996
58,13999549.800000029,86615.51840000023,1456.0,2400.0,4136.88,19788.0,111996.39840000022,19.727999999999994
59,17142446.699999973,111045.09359999979,2272.0,2768.0,4034.48,19788.0,137139.5735999998,20.136000000000006
60,14117917.800000029,86935.51840000023,2208.0,2720.0,4011.824,19788.0,112943.34240000023,20.104
61,14069097.800000029,86799.51840000023,2000.0,2584.0,3965.264,19788.0,112552.78240000023,20.000000000000004
62,14202401.800000029,87151.51840000023,2624.0,2936.0,4055.696,19788.0,113619.21440000023,20.311999999999994
63,14171261.800000029,87079.51840000023,2464.0,2864.0,4038.576,19788.0,113370.09440000023,20.232
64,14103445.800000029,86895.51840000023,2064.0,2680.0,4080.048,19788.0,112827.56640000023,20.032
65,14199213.800000029,87151.51840000023,2544.000000000003,2936.0,4110.192,19788.0,113593.71040000023,20.272
66,14140397.800000029,86991.51840000023,2288.0,2776.0,4055.664,19788.0,113123.18240000022,20.144
67,14095781.800000029,86871.51840000023,2032.0,2656.0,4074.736,19788.0,112766.25440000022,20.016
68,14069501.800000029,86807.51840000023,1936.0,2592.0,4024.496,19788.0,112556.01440000023,19.968000000000004
69,14038721.800000029,86719.51840000023,1744.0,2504.0,4058.256,19788.0,112309.77440000023,19.872
70,14047601.800000029,86743.51840000023,1792.0,2528.0,4057.296,19788.0,112380.81440000024,19.896
71,14181521.800000029,87103.51840000023,2512.0,2888.0,4048.656,19788.0,113452.17440000024,20.256
72,14091781.800000029,86863.51840000023,2016.0,2648.0,4066.736,19788.0,112734.25440000022,20.007999999999996
73,14071213.800000029,86807.51840000023,1920.0,2592.0,4054.192,19788.0,112569.71040000023,19.959999999999997
74,14107493.800000029,86903.51840000023,2128.0,2688.0,4040.432,19788.0,112859.95040000023,20.064
75,14140541.800000029,86991.51840000023,2176.0,2776.0,4168.816,19788.0,113124.33440000023,20.088
76,17149266.699999973,111053.09359999979,2256.0,2776.0,4097.04,19788.0,137194.1335999998,20.128
77,14255645.800000029,87295.51840000023,2912.0,3080.0,4049.648,19788.0,114045.16640000023,20.456
78,14105385.800000029,86895.51840000023,2032.0,2680.0,4127.568,19788.0,112843.08640000023,20.016
79,14073629.800000029,86823.51840000023,1872.0,2608.0,4105.52,19788.0,112589.03840000022,19.936
80,14182925.800000029,87103.51840000023,2496.0,2888.0,4075.888,19788.0,113463.40640000023,20.248
81,14084697.800000029,86847.51840000023,2016.0,2632.0,4026.064,19788.0,112677.58240000023,20.007999999999996
82,14156065.800000029,87031.51840000023,2304.0,2816.0,4125.008,19788.0,113248.52640000024,20.151999999999997
83,14016793.800000029,86655.51840000023,1696.0,2440.0,3994.832,19788.0,112134.35040000023,19.848000000000003
84,14266113.800000029,87327.51840000023,2992.0,3112.0,4021.392,19788.0,114128.91040000023,20.496000000000006
85,14099545.800000029,86887.51840000023,2032.0,2672.0,4088.848,19788.0,112796.36640000023,20.015999999999995
86,14280261.80000003,87367.51840000023,3056.0000000000005,3152.0,4030.575999999999,19788.0,114242.09440000025,20.528
87,14236885.800000029,87247.51840000023,2800.0,3032.0,4059.568,19788.0,113895.08640000023,20.400000000000002
88,17239526.699999973,111301.09359999979,2768.0,3024.0,4059.12,19788.0,137916.21359999978,20.384
89,14145017.800000029,86999.51840000023,2240.0,2784.0,4132.624,19788.0,113160.14240000023,20.12
90,17274306.699999973,111389.09359999979,2912.0,3112.0,4105.36,19788.0,138194.45359999978,20.456000000000003
91,14100001.800000029,86887.51840000023,2016.0,2672.0,4108.496,19788.0,112800.01440000023,20.008
92,17131026.699999973,111013.09359999979,2176.0,2736.0,4071.12,19788.0,137048.21359999978,20.088
93,14197525.800000029,87143.51840000023,2592.0,2928.0,4056.688,19788.0,113580.20640000023,20.295999999999996
94,14123741.800000029,86959.51840000023,2224.0,2744.0,4018.416,19788.0,112989.93440000023,20.112000000000002
95,14075061.800000029,86815.51840000023,1904.0,2600.0,4092.976,19788.0,112600.49440000023,19.951999999999998
