,Total cost,Average manufacturing cost per therapy,Average TRT delay penalty per therapy,Average manufacturing delay penalty per therapy,Average transport cost per therapy,Average QC cost per therapy,Average cost per therapy,Average return time
0,36535946.89999983,66711.06724999956,2150.0,2797.5,2690.8,19788.0,91339.86724999957,20.075000000000003
1,36295626.89999983,66513.56724999957,1645.0000000000043,2600.0,2792.5,19788.0,90739.06724999957,19.822500000000005
2,36555026.89999983,66738.56724999956,2045.0,2825.0,2816.0,19788.0,91387.56724999957,20.022500000000004
3,36590046.89999983,66761.06724999956,2190.0,2847.5,2736.05,19788.0,91475.11724999957,20.095000000000006
4,36463846.89999983,66638.56724999957,2000.0,2725.0,2733.05,19788.0,91159.61724999957,20.000000000000007
5,36404906.89999983,66606.06724999957,1830.0,2692.5,2788.2,19788.0,91012.26724999957,19.915000000000006
6,36576126.89999983,66743.56724999956,2145.0,2830.0,2763.75,19788.0,91440.31724999957,20.0725
7,36621646.89999983,66786.06724999956,2250.0,2872.5,2730.05,19788.0,91554.11724999957,20.125000000000004
8,36514966.89999983,66693.56724999956,2050.0,2780.0,2755.85,19788.0,91287.41724999956,20.025000000000006
9,36414586.89999983,66611.06724999956,1900.0,2697.5,2737.4,19788.0,91036.46724999956,19.950000000000003
10,36561506.89999983,66736.06724999956,2130.0,2822.5,2749.7,19788.0,91403.76724999957,20.065000000000005
11,36597366.89999983,66753.56724999956,2220.0,2840.0,2731.85,19788.0,91493.41724999956,20.110000000000007
12,36507546.89999945,66683.56724999846,2095.0000000000555,2770.0,2702.300000000049,19788.0,91268.86724999861,20.04750000000003
13,36571106.89999983,66736.06724999956,2105.0,2822.5,2798.7,19788.0,91427.76724999957,20.052500000000002
14,36295366.89999983,66506.06724999957,1625.0,2592.5,2819.35,19788.0,90738.41724999956,19.812500000000007
15,36541506.89999983,66713.56724999956,2090.0,2800.0,2762.2,19788.0,91353.76724999957,20.045
16,36446606.89999983,66651.06724999956,1910.0,2737.5,2767.45,19788.0,91116.51724999957,19.955000000000005
17,36472926.89999983,66648.56724999956,2100.0,2735.0,2645.75,19788.0,91182.31724999957,20.05
18,36492746.89999983,66678.56724999956,1990.0,2765.0,2775.3,19788.0,91231.86724999957,19.995
19,36598046.89999983,66761.06724999956,2175.0,2847.5,2771.05,19788.0,91495.11724999957,20.087500000000006
20,36412706.89999983,66611.06724999957,1835.0,2697.5,2797.7,19788.0,91031.76724999957,19.917500000000004
21,36460366.89999983,66651.06724999957,1945.0,2737.5,2766.85,19788.0,91150.91724999956,19.972500000000004
22,36608826.89999983,66776.06724999956,2160.0,2862.5,2798.0,19788.0,91522.06724999957,20.080000000000002
23,36627186.89999983,66788.56724999956,2260.0000000000023,2875.0,2731.4,19788.0,91567.96724999956,20.13000000000001
24,36510146.89999983,66696.06724999956,1980.0,2782.5,2811.3,19788.0,91275.36724999957,19.990000000000006
25,36607846.89999983,66773.56724999956,2194.9999999999986,2860.0,2763.05,19788.0,91519.61724999957,20.0975
26,36232586.89999983,66456.06724999957,1630.0,2542.5,2707.4,19788.0,90581.46724999956,19.815000000000005
27,39497099.800000206,74210.30950000051,1830.0,2777.5,2914.44,19788.0,98742.74950000051,19.915
28,36545306.89999983,66728.56724999956,2045.0,2815.0,2801.7,19788.0,91363.26724999957,20.022500000000008
29,36458246.89999983,66653.56724999956,1945.0,2740.0,2759.05,19788.0,91145.61724999957,19.972500000000004
30,36609086.89999983,66776.06724999956,2200.0,2862.5,2758.65,19788.0,91522.71724999956,20.100000000000005
31,36553046.89999983,66731.06724999956,2175.0,2817.5,2688.55,19788.0,91382.61724999957,20.087500000000002
32,36467186.89999983,66653.56724999957,2015.0,2740.0,2711.4,19788.0,91167.96724999956,20.007500000000007
33,36437186.89999983,66636.06724999956,1875.0,2722.5,2793.9,19788.0,91092.96724999956,19.937500000000004
34,36236826.89999983,66463.56724999957,1580.0,2550.0,2760.5,19788.0,90592.06724999957,19.79
35,36333546.89999983,66541.06724999956,1775.0,2627.5,2729.8,19788.0,90833.86724999957,19.887500000000003
36,36556346.89999983,66728.56724999956,2195.0,2815.0,2679.3,19788.0,91390.86724999957,20.097500000000004
37,36517026.89999983,66701.06724999956,2005.0,2787.5,2798.5,19788.0,91292.56724999957,20.0025
38,36582586.89999983,66751.06724999956,2165.0,2837.5,2752.4,19788.0,91456.46724999956,20.082500000000003
39,36588366.89999983,66756.06724999956,2179.9999999999995,2842.5,2746.85,19788.0,91470.91724999956,20.090000000000003
40,36571986.89999983,66731.06724999956,2210.0,2817.5,2700.9,19788.0,91429.96724999956,20.105000000000008
41,36456926.89999983,66648.56724999957,1935.0,2735.0,2770.75,19788.0,91142.31724999957,19.967500000000005
42,36596606.89999983,66761.06724999956,2200.0,2847.5,2742.45,19788.0,91491.51724999957,20.1
43,36383306.89999983,66581.06724999957,1855.0,2667.5,2734.2,19788.0,90958.26724999957,19.92750000000001
44,36331106.89999983,66521.06724999957,1839.9999999999998,2607.5,2678.7,19788.0,90827.76724999957,19.92
45,36514266.89999983,66703.56724999956,2000.0,2790.0,2794.1,19788.0,91285.66724999956,20.000000000000004
46,36407366.89999983,66603.56724999956,1900.0,2690.0,2726.85,19788.0,91018.41724999956,19.950000000000006
47,36592686.89999983,66753.56724999956,2225.0,2840.0,2715.15,19788.0,91481.71724999956,20.112500000000004
48,36568186.89999983,66746.06724999956,2075.0,2832.5,2811.4,19788.0,91420.46724999956,20.0375
49,36332426.89999983,66543.56724999957,1760.0,2630.0,2739.5,19788.0,90831.06724999957,19.880000000000003
50,36525546.89999983,66706.06724999956,2065.0,2792.5,2754.8,19788.0,91313.86724999957,20.032500000000006
51,36517666.89999983,66698.56724999956,2050.0,2785.0,2757.6,19788.0,91294.16724999956,20.025000000000002
52,36448846.89999983,66646.06724999956,1995.0,2732.5,2693.05,19788.0,91122.11724999957,19.997500000000002
53,36316466.89999983,66523.56724999957,1725.0,2610.0,2754.6,19788.0,90791.16724999956,19.862500000000004
54,36328046.89999983,66523.56724999957,1775.0,2610.0,2733.55,19788.0,90820.11724999957,19.887500000000003
