,Total cost,Average manufacturing cost per therapy,Average TRT delay penalty per therapy,Average manufacturing delay penalty per therapy,Average transport cost per therapy,Average QC cost per therapy,Average cost per therapy,Average return time
0,40985157.799999714,66278.05288888824,2084.4444444444443,2782.222222222222,2927.6311111111113,19788.0,91078.1284444438,20.042222222222225
1,40985013.799999714,66282.49733333269,2137.777777777778,2786.6666666666665,2869.5333333333333,19788.0,91077.80844444381,20.068888888888893
2,42513182.90000029,69579.93977777842,2160.0,2742.222222222222,2945.8,19788.0,94473.73977777842,20.080000000000005
3,40869261.799999714,66178.05288888824,2008.888888888889,2682.222222222222,2845.64,19788.0,90820.58177777714,20.004444444444445
4,41007461.79999971,66304.7195555549,2120.0000000000005,2808.8888888888887,2914.9733333333334,19788.0,91127.69288888824,20.060000000000002
5,41075485.79999971,66358.05288888824,2208.8888888888887,2862.222222222222,2923.9155555555553,19788.0,91278.85733333268,20.104444444444447
6,42285878.90000029,69413.27311111175,1813.3333333333333,2575.5555555555557,2954.0133333333333,19788.0,93968.61977777843,19.906666666666673
7,40828009.799999714,66155.83066666602,1866.6666666666667,2660.0,2918.4133333333334,19788.0,90728.91066666604,19.933333333333337
8,45291779.799999826,76190.37733333294,1777.7777777777778,2668.8888888888887,2892.2444444444445,19788.0,100648.39955555517,19.888888888888893
9,42450678.90000029,69535.49533333398,2053.3333333333335,2697.777777777778,2958.0133333333333,19788.0,94334.84200000064,20.02666666666667
10,40982377.79999971,66280.27511111046,2102.222222222222,2784.4444444444443,2901.4533333333334,19788.0,91071.95066666602,20.051111111111112
11,41054305.79999971,66335.83066666602,2231.1111111111113,2840.0,2876.8488888888887,19788.0,91231.79066666601,20.11555555555556
12,42536998.90000029,69599.93977777842,2160.0,2762.222222222222,2978.7244444444445,19788.0,94526.66422222287,20.080000000000002
13,42488018.90000029,69562.16200000064,2142.222222222222,2724.4444444444443,2925.4355555555558,19788.0,94417.81977777842,20.07111111111111
14,45475015.799999826,76323.71066666627,2022.2222222222222,2802.222222222222,2921.657777777778,19788.0,101055.59066666628,20.011111111111113
15,41008273.799999714,66286.94177777713,2248.8888888888887,2791.1111111111113,2805.6666666666665,19788.0,91129.49733333269,20.124444444444446
16,40860809.799999714,66186.94177777713,1924.4444444444443,2691.1111111111113,2902.4133333333334,19788.0,90801.79955555491,19.962222222222227
17,40898653.799999714,66211.38622222158,1951.1111111111145,2715.5555555555557,2935.4,19788.0,90885.8973333327,19.97555555555556
18,41011081.79999971,66298.05288888824,2137.777777777778,2802.222222222222,2911.9066666666668,19788.0,91135.73733333268,20.06888888888889
19,40811241.799999714,66155.83066666602,1853.3333333333333,2660.0,2894.4844444444443,19788.0,90691.64844444381,19.926666666666662
20,45477599.799999826,76325.9328888885,2075.5555555555557,2804.4444444444443,2871.8444444444444,19788.0,101061.3328888885,20.03777777777778
21,40932409.79999971,66226.94177777713,2075.5555555555557,2731.1111111111113,2870.4133333333334,19788.0,90960.91066666601,20.037777777777777
22,45587239.799999826,76403.71066666627,2222.222222222222,2882.222222222222,2891.0444444444443,19788.0,101304.97733333295,20.111111111111114
23,42793258.90000029,69793.27311111175,2573.3333333333335,2955.5555555555557,2941.5244444444443,19788.0,95096.13088888953,20.28666666666667
24,42465822.90000029,69546.60644444509,2164.4444444444443,2708.8888888888887,2869.4444444444443,19788.0,94368.49533333398,20.08222222222222
25,42609382.90000029,69655.49533333398,2253.3333333333335,2817.777777777778,2990.688888888889,19788.0,94687.5175555562,20.126666666666665
26,41114321.79999971,66369.16399999935,2275.5555555555557,2873.3333333333335,2932.44,19788.0,91365.1595555549,20.137777777777778
