,Total cost,Average manufacturing cost per therapy,Average TRT delay penalty per therapy,Average manufacturing delay penalty per therapy,Average transport cost per therapy,Average QC cost per therapy,Average cost per therapy,Average return time
0,9728520.899999997,102936.57199999993,2400.0000000000273,2680.0,4589.04,19788.0,129713.61199999995,20.20000000000001
1,9722636.899999991,102909.90533333323,2346.6666666666665,2653.3333333333335,4590.586666666667,19788.0,129635.15866666655,20.173333333333332
2,12694625.8,143212.5306666667,2346.6666666666665,2853.3333333333335,3914.48,19788.0,169261.67733333335,20.173333333333332
3,9725688.89999999,102923.23866666654,2239.9999999999827,2666.6666666666665,4724.613333333334,19788.0,129675.85199999985,20.119999999999994
4,12671289.8,143119.19733333334,2213.3333333333335,2760.0,3830.0,19788.0,168950.5306666667,20.106666666666666
5,12625669.8,142919.19733333334,1813.3333333333333,2560.0,3821.733333333333,19788.0,168342.264,19.90666666666667
6,9689732.899999991,102763.23866666656,1866.6666666666667,2506.6666666666665,4778.533333333334,19788.0,129196.43866666655,19.933333333333337
7,9779600.899999991,103163.23866666656,2826.6666666666665,2906.6666666666665,4616.7733333333335,19788.0,130394.67866666654,20.413333333333338
8,12776589.8,143585.864,3093.3333333333335,3226.6666666666665,3887.3333333333335,19788.0,170354.5306666667,20.54666666666667
9,9674636.89999999,102696.57199999988,1919.999999999984,2440.0,4590.586666666667,19788.0,128995.15866666652,19.95999999999999
10,12740869.8,143425.864,2666.6666666666665,3066.6666666666665,3997.733333333333,19788.0,169878.264,20.333333333333332
11,9851688.899999991,103483.23866666656,3360.0,3226.6666666666665,4724.613333333334,19788.0,131355.85199999987,20.68
12,12670469.8,143119.19733333334,2053.3333333333335,2760.0,3979.0666666666666,19788.0,168939.59733333334,20.026666666666667
13,12682369.8,143159.19733333334,2320.0,2800.0,3831.0666666666666,19788.0,169098.264,20.16
14,12758949.8,143505.864,3040.0,3146.6666666666665,3785.4666666666667,19788.0,170119.33066666668,20.52
15,12714949.8,143305.864,2480.0,2946.6666666666665,3958.8,19788.0,169532.66400000002,20.24
16,9764564.899999991,103096.5719999999,2666.6666666666665,2840.0,4642.96,19788.0,130194.19866666655,20.333333333333332
17,9764608.899999991,103096.5719999999,2613.3333333333335,2840.0,4696.88,19788.0,130194.78533333322,20.306666666666665
18,9758564.899999991,103069.90533333323,2613.3333333333253,2813.3333333333335,4642.96,19788.0,130114.19866666655,20.30666666666666
19,12699349.8,143239.19733333334,2453.3333333333335,2880.0,3844.133333333333,19788.0,169324.66400000002,20.226666666666667
20,9647484.899999991,102576.5719999999,1653.3333333333333,2320.0,4615.2266666666665,19788.0,128633.13199999988,19.826666666666668
21,9674556.899999991,102696.5719999999,1946.6666666666667,2440.0,4562.8533333333335,19788.0,128994.09199999989,19.973333333333333
22,9764556.899999993,103096.5719999999,2746.6666666666815,2840.0,4562.8533333333335,19788.0,130194.0919999999,20.37333333333334
23,12658929.8,143065.864,1973.3333333333333,2706.6666666666665,3958.5333333333333,19788.0,168785.73066666667,19.986666666666668
24,12761289.8,143519.19733333334,2960.0,3160.0,3883.3333333333335,19788.0,170150.5306666667,20.48
25,12673989.8,143132.5306666667,2133.3333333333335,2773.3333333333335,3932.6666666666665,19788.0,168986.5306666667,20.066666666666666
26,9716572.899999993,102883.23866666656,2160.000000000014,2626.6666666666665,4723.066666666667,19788.0,129554.30533333324,20.080000000000005
27,12582849.8,142732.5306666667,1440.0,2373.3333333333335,3810.8,19788.0,167771.33066666668,19.720000000000002
28,12701649.8,143265.864,2533.3333333333335,2906.6666666666665,3768.133333333333,19788.0,169355.33066666668,20.266666666666673
29,12655265.8,143039.19733333334,2186.6666666666665,2680.0,3723.0133333333333,19788.0,168736.87733333334,20.093333333333337
30,9839672.899999991,103429.90533333321,3413.333333333327,3173.3333333333335,4564.4,19788.0,131195.63866666655,20.706666666666667
31,9740564.89999999,102989.90533333321,2453.3333333333135,2733.3333333333335,4642.96,19788.0,129874.19866666652,20.226666666666656
32,9788600.899999991,103203.23866666656,2906.6666666666665,2946.6666666666665,4616.7733333333335,19788.0,130514.67866666654,20.453333333333333
33,9746572.899999991,103016.57199999988,2426.666666666659,2760.0,4723.066666666667,19788.0,129954.30533333322,20.21333333333333
34,12655029.8,143052.5306666667,2026.6666666666667,2693.3333333333335,3866.5333333333333,19788.0,168733.73066666667,20.013333333333332
35,12686589.8,143185.864,2320.0,2826.6666666666665,3860.6666666666665,19788.0,169154.5306666667,20.159999999999997
36,9791600.899999991,103216.57199999988,2933.3333333333253,2960.0,4616.7733333333335,19788.0,130554.67866666654,20.466666666666665
37,9827644.899999991,103376.5719999999,3200.0,3120.0,4670.693333333334,19788.0,131035.26533333321,20.600000000000005
38,9734448.899999991,102963.23866666654,2399.9999999999886,2706.6666666666665,4641.413333333333,19788.0,129792.65199999989,20.199999999999996
39,12599469.8,142799.19733333334,1466.6666666666667,2440.0,3939.0666666666666,19788.0,167992.93066666668,19.733333333333338
40,9755564.899999991,103056.5719999999,2586.6666666666665,2800.0,4642.96,19788.0,130074.19866666655,20.293333333333333
41,9812636.89999999,103309.90533333321,3146.666666666652,3053.3333333333335,4590.586666666667,19788.0,130835.15866666652,20.573333333333327
42,9689644.899999991,102763.23866666656,1973.3333333333333,2506.6666666666665,4670.693333333334,19788.0,129195.26533333321,19.986666666666668
43,9722644.899999993,102909.90533333323,2266.6666666666815,2653.3333333333335,4670.693333333334,19788.0,129635.26533333324,20.13333333333334
44,12652989.8,143039.19733333334,1973.3333333333283,2680.0,3906.0,19788.0,168706.5306666667,19.98666666666666
45,9767636.899999991,103109.90533333323,2746.6666666666665,2853.3333333333335,4590.586666666667,19788.0,130235.15866666655,20.37333333333334
46,9821680.899999991,103349.90533333323,3173.3333333333335,3093.3333333333335,4644.506666666667,19788.0,130955.74533333321,20.586666666666666
47,9725564.899999991,102923.23866666656,2320.0,2666.6666666666665,4642.96,19788.0,129674.19866666655,20.160000000000004
48,12686869.8,143185.864,2320.0,2826.6666666666665,3864.4,19788.0,169158.264,20.16
49,12727449.8,143359.19733333334,2693.3333333333335,3000.0,3858.8,19788.0,169699.33066666668,20.346666666666664
50,12648709.8,143025.864,1946.6666666666667,2666.6666666666665,3888.9333333333334,19788.0,168649.464,19.973333333333333
51,12658289.8,143065.864,2026.6666666666667,2706.6666666666665,3896.6666666666665,19788.0,168777.19733333334,20.013333333333335
52,12706569.8,143279.19733333334,2373.3333333333335,2920.0,3980.4,19788.0,169420.93066666668,20.186666666666667
53,12689209.8,143199.19733333334,2240.0,2840.0,3962.266666666667,19788.0,169189.464,20.12
54,9734572.899999991,102963.23866666656,2320.0,2706.6666666666665,4723.066666666667,19788.0,129794.30533333322,20.16
55,12674289.8,143132.5306666667,2186.6666666666665,2773.3333333333335,3883.3333333333335,19788.0,168990.5306666667,20.093333333333334
56,9725644.899999991,102923.23866666654,2293.3333333333208,2666.6666666666665,4670.693333333333,19788.0,129675.26533333321,20.14666666666666
57,9734664.899999991,102963.23866666656,2560.0,2706.6666666666665,4484.293333333333,19788.0,129795.53199999988,20.28
58,12728909.8,143372.5306666667,2640.0,3013.3333333333335,3918.266666666667,19788.0,169718.79733333335,20.320000000000004
59,9782636.899999991,103176.5719999999,2880.0,2920.0,4590.586666666667,19788.0,130435.15866666655,20.439999999999998
60,12714005.8,143305.864,2533.3333333333335,2946.6666666666665,3892.88,19788.0,169520.07733333335,20.26666666666667
61,9671600.899999991,102683.23866666656,1866.6666666666667,2426.6666666666665,4616.7733333333335,19788.0,128954.67866666654,19.933333333333334
62,9809716.900000062,103296.57200000057,3093.333333333581,3040.0,4618.320000000017,19788.0,130796.22533333417,20.54666666666679
63,9827636.899999993,103376.5719999999,3280.000000000013,3120.0,4590.586666666667,19788.0,131035.15866666657,20.640000000000008
64,9773636.899999991,103136.5719999999,2800.0,2880.0,4590.586666666667,19788.0,130315.15866666655,20.4
65,9686608.89999998,102749.9053333331,1919.9999999999698,2493.3333333333335,4696.879999999999,19788.0,129154.78533333307,19.959999999999987
66,9725556.899999991,102923.23866666656,2400.0,2666.6666666666665,4562.8533333333335,19788.0,129674.09199999989,20.2
67,9791600.899999978,103216.57199999975,2933.3333333332857,2960.0,4616.7733333333335,19788.0,130554.67866666637,20.466666666666647
68,9695608.899999999,102789.90533333327,2000.0000000000523,2533.3333333333335,4696.880000000002,19788.0,129274.78533333332,20.00000000000003
69,9656528.899999976,102616.57199999975,1679.9999999999156,2360.0,4669.146666666666,19788.0,128753.71866666635,19.83999999999996
70,9737564.899999991,102976.57199999988,2426.666666666658,2720.0,4642.96,19788.0,129834.19866666655,20.21333333333333
71,9767608.899999991,103109.90533333323,2640.0,2853.3333333333335,4696.88,19788.0,130234.78533333322,20.320000000000004
72,9788528.899999991,103203.23866666656,2853.3333333333335,2946.6666666666665,4669.1466666666665,19788.0,130513.71866666655,20.42666666666667
73,9758796.899999991,103069.90533333323,2613.3333333333335,2813.3333333333335,4646.053333333333,19788.0,130117.29199999988,20.306666666666665
74,12715429.8,143332.5306666667,2506.6666666666665,2973.3333333333335,3911.866666666667,19788.0,169539.064,20.253333333333334
75,9779448.899999991,103163.23866666656,2800.0,2906.6666666666665,4641.413333333333,19788.0,130392.65199999989,20.400000000000006
76,9800608.899999991,103256.5719999999,2933.3333333333335,3000.0,4696.88,19788.0,130674.78533333322,20.466666666666665
77,12636949.8,142959.19733333334,1973.3333333333333,2600.0,3772.133333333333,19788.0,168492.66400000002,19.986666666666665
78,12733409.8,143399.19733333334,2746.6666666666665,3040.0,3844.9333333333334,19788.0,169778.79733333335,20.37333333333333
79,9713636.899999993,102869.90533333323,2266.666666666684,2613.3333333333335,4590.586666666667,19788.0,129515.15866666657,20.133333333333344
80,12710489.8,143292.5306666667,2560.0,2933.3333333333335,3832.6666666666665,19788.0,169473.19733333334,20.28
81,12680309.8,143159.19733333334,2266.6666666666665,2800.0,3856.9333333333334,19788.0,169070.79733333335,20.133333333333333
82,9746608.899999997,103016.57199999993,2453.3333333333503,2760.0,4696.88,19788.0,129954.78533333329,20.226666666666674
83,9782528.899999991,103176.5719999999,2800.0,2920.0,4669.1466666666665,19788.0,130433.71866666655,20.400000000000006
84,12638729.8,142972.5306666667,1840.0,2613.3333333333335,3915.866666666667,19788.0,168516.39733333336,19.920000000000005
85,12716969.8,143319.19733333334,2506.6666666666665,2960.0,3945.733333333333,19788.0,169559.59733333334,20.25333333333333
86,9710556.899999991,102856.5719999999,2266.6666666666665,2600.0,4562.8533333333335,19788.0,129474.09199999989,20.133333333333333
87,9791680.89999998,103216.57199999975,2906.666666666648,2960.0,4644.506666666666,19788.0,130555.74533333306,20.453333333333326
88,9752448.899999991,103043.23866666656,2560.0,2786.6666666666665,4641.413333333333,19788.0,130032.65199999989,20.28
89,12675649.8,143132.5306666667,2373.3333333333335,2773.3333333333335,3714.8,19788.0,169008.66400000002,20.186666666666667
90,9767572.899999999,103109.90533333327,2613.333333333383,2853.3333333333335,4723.066666666667,19788.0,130234.30533333331,20.306666666666693
91,9752600.899999991,103043.23866666656,2586.6666666666665,2786.6666666666665,4616.7733333333335,19788.0,130034.67866666654,20.293333333333333
92,9716628.899999997,102883.2386666666,2373.3333333333603,2626.6666666666665,4510.4800000000005,19788.0,129555.05199999995,20.18666666666668
93,9743644.899999991,103003.23866666656,2453.3333333333335,2746.6666666666665,4670.693333333334,19788.0,129915.26533333321,20.22666666666667
94,9818564.899999991,103336.5719999999,3146.6666666666665,3080.0,4642.96,19788.0,130914.19866666655,20.57333333333333
