,Total cost,Average manufacturing cost per therapy,Average TRT delay penalty per therapy,Average manufacturing delay penalty per therapy,Average transport cost per therapy,Average QC cost per therapy,Average cost per therapy,Average return time
0,29579216.49999995,120933.08249999976,3730.0,2505.0,2455.6,20777.4,147896.08249999976,20.865000000000002
1,30190673.149999943,122237.02574999971,5380.0,3245.0,2460.0,20876.34,150953.3657499997,21.690000000000005
2,29169209.899999946,119102.30949999973,3720.0,2930.0,2642.1,20381.64,145846.04949999973,20.860000000000003
3,30117189.79999995,122400.96899999975,4580.0,2845.0,2629.7,20975.28,150585.94899999973,21.29
4,29789076.49999995,121278.08249999976,4300.0,2850.0,2589.9,20777.4,148945.38249999975,21.150000000000006
5,30590459.74999995,124052.79874999975,5000.0,2805.0,2627.4,21272.1,152952.29874999975,21.5
6,29854693.14999995,121672.02574999975,4170.0,2680.0,2555.1,20876.34,149273.46574999974,21.085000000000004
7,29814973.149999958,121612.02574999978,3690.0,2620.0,2896.5,20876.34,149074.8657499998,20.845
8,30057313.149999954,122007.02574999977,4900.000000000006,3015.0,2503.2,20876.34,150286.56574999978,21.45000000000001
9,29558679.84999995,120609.13924999975,3880.0,2745.0,2625.8,20678.46,147793.39924999975,20.940000000000005
10,30174089.799999945,122490.96899999972,4690.0,2935.0,2714.2,20975.28,150870.44899999973,21.345000000000006
11,29502819.849999953,120519.13924999976,3780.0,2655.0,2536.5,20678.46,147514.09924999977,20.89
12,30020909.79999994,122240.9689999997,4240.0,2685.0,2648.3,20975.28,150104.5489999997,21.120000000000005
13,30241306.449999947,122894.91224999973,4510.0,2775.0,2727.4,21074.22,151206.53224999973,21.255000000000003
14,29419203.19999996,120095.19599999979,4010.0,2795.0,2411.3,20579.52,147096.0159999998,21.005000000000003
15,30117749.799999952,122405.96899999976,4720.0,2850.0,2487.5,20975.28,150588.74899999975,21.36
16,29320023.199999947,119930.19599999973,3600.0,2630.0,2490.4,20579.52,146600.11599999975,20.800000000000004
17,30514643.09999995,123638.85549999974,5190.0,2955.0,2571.2,21173.16,152573.21549999976,21.595000000000002
18,29835776.49999987,121363.08249999951,4349.99999999984,2935.0,2688.3999999999987,20777.4,149178.88249999934,21.174999999999923
19,29345083.199999947,119970.19599999973,3490.0,2670.0,2685.7,20579.52,146725.41599999974,20.745
20,30700413.049999956,124805.68524999978,4720.0,2430.0,2506.4,21469.98,153502.06524999978,21.360000000000003
21,21892989.80299994,80564.1640149997,4100.000000000002,2740.0,4320.205,20480.58,109464.9490149997,21.050000000000004
22,30709979.749999948,124247.79874999974,5470.0,3000.0,2560.0,21272.1,153549.89874999973,21.735
23,29102486.54999995,119276.25274999974,3240.0,2540.0,2515.6,20480.58,145512.43274999975,20.620000000000005
24,30450543.09999995,123533.85549999974,4790.0,2850.0,2755.7,21173.16,152252.71549999976,21.395000000000003
25,30093669.79999996,122355.9689999998,4320.0,2800.0,2817.1,20975.28,150468.3489999998,21.160000000000004
26,29790999.849999953,120999.13924999976,4760.0,3135.0,2517.4,20678.46,148954.99924999976,21.380000000000003
27,29491403.199999955,120210.19599999978,4170.0,2910.0,2497.3,20579.52,147457.01599999977,21.085
28,30243326.449999955,122889.91224999978,4510.0,2770.0,2742.5,21074.22,151216.63224999976,21.255000000000003
29,30279703.099999957,123253.85549999979,4380.0,2570.0,2591.5,21173.16,151398.51549999978,21.190000000000005
30,30354526.44999995,123089.91224999976,4990.0,2970.0,2618.5,21074.22,151772.63224999976,21.495000000000005
31,28858813.249999955,118298.36624999977,2840.0,2690.0,2873.0,20282.7,144294.06624999977,20.42
32,29087626.549999952,119256.25274999977,3120.0,2520.0,2581.3,20480.58,145438.13274999976,20.56
33,28667356.599999953,117694.42299999976,2920.0,2650.0,2538.6,20183.76,143336.78299999976,20.460000000000004
34,29190226.549999952,119421.25274999977,3380.0,2685.0,2669.3,20480.58,145951.13274999976,20.690000000000005
35,30078749.799999937,122340.96899999969,4480.0,2785.0,2597.5,20975.28,150393.7489999997,21.240000000000006
