,Total cost,Average manufacturing cost per therapy,Average TRT delay penalty per therapy,Average manufacturing delay penalty per therapy,Average transport cost per therapy,Average QC cost per therapy,Average cost per therapy,Average return time
28,14010329.392000003,112150.17392000003,3120.0,2670.0,4253.6,20579.52,140103.29392000003,20.560000000000002
29,14396744.188000003,114495.56188000002,4380.0,2910.0,4116.6,20975.28,143967.44188000003,21.19
30,14294244.188000003,114145.56188000002,3660.0,2560.0,4161.6,20975.28,142942.44188000003,20.830000000000005
31,13990969.392000003,112100.17392000003,3200.0,2620.0,4030.0,20579.52,139909.69392000002,20.599999999999998
32,13926911.994000003,111347.47994000003,3420.0,2920.0,4120.0,20381.64,139269.11994000003,20.710000000000004
33,14484517.586000003,115298.25586000003,4140.0,2660.0,4233.76,21173.16,144845.17586000002,21.070000000000004
34,14248046.790000003,113472.86790000003,3940.0,2940.0,4290.2,20777.4,142480.46790000002,20.970000000000002
35,14182006.790000003,113252.86790000003,3560.0,2720.0,4229.8,20777.4,141820.06790000002,20.780000000000005
36,14390644.188000003,114475.56188000002,4260.0,2890.0,4195.6,20975.28,143906.44188000003,21.130000000000003
37,14517261.586000003,115408.25586000003,4400.0,2770.0,4191.2,21173.16,145172.61586000002,21.2
38,14282186.790000003,113582.86790000003,4320.0,3050.0,4141.6,20777.4,142821.86790000004,21.16
39,13742294.596000003,110214.78596000002,2960.0,2840.0,4064.4,20183.76,137422.94596000004,20.48
40,14342704.188000003,114325.56188000002,4040.0,2740.0,4086.2,20975.28,143427.04188000003,21.020000000000003
41,14160866.790000003,113182.86790000003,3520.0,2650.0,4128.4,20777.4,141608.66790000003,20.759999999999998
42,14071509.392000003,112370.17392000003,3600.0,2890.0,4165.4,20579.52,140715.09392,20.800000000000004
43,14516901.586000003,115418.25586000003,4300.0,2780.0,4277.6,21173.16,145169.01586000004,21.15
44,14008589.392000003,112140.17392000003,3240.0,2660.0,4126.2,20579.52,140085.89392000003,20.619999999999997
45,14256566.790000003,113502.86790000003,4140.0,2970.0,4145.4,20777.4,142565.66790000003,21.069999999999997
46,14153989.392000003,112640.17392000003,4200.0,3160.0,4120.2,20579.52,141539.89392000003,21.100000000000005
47,13703454.596000003,110094.78596000002,2660.0,2720.0,4096.0,20183.76,137034.54596000002,20.33
48,14366564.188000003,114385.56188000002,3980.0,2800.0,4324.8,20975.28,143665.64188000004,20.990000000000002
49,13909631.994000003,111297.47994000003,3340.0,2870.0,4077.2,20381.64,139096.31994000002,20.669999999999998
50,14244242.790000003,113452.86790000003,4000.0,2920.0,4212.16,20777.4,142442.42790000004,21.0
51,13978969.392000003,112050.17392000003,3000.0,2570.0,4160.0,20579.52,139789.69392000002,20.500000000000004
52,13907411.994000003,111287.47994000003,3260.0,2860.0,4145.0,20381.64,139074.11994000003,20.63
53,14508161.586000003,115378.25586000003,4340.0,2740.0,4190.2,21173.16,145081.61586000002,21.17
54,13987529.392000003,112070.17392000003,3060.0,2590.0,4165.6,20579.52,139875.29392000003,20.53
55,13829831.994000003,111027.47994000003,2760.0,2600.0,4129.2,20381.64,138298.31994000002,20.38
56,14143826.790000003,113112.86790000003,3360.0,2580.0,4188.0,20777.4,141438.26790000004,20.680000000000003
57,14361804.188000003,114375.56188000002,4020.0,2790.0,4247.2,20975.28,143618.04188000003,21.01
58,14718118.984000003,116610.94984000003,4980.0,2920.0,4219.2,21371.04,147181.18984000004,21.490000000000002
59,14150506.790000003,113152.86790000003,3440.0,2620.0,4134.8,20777.4,141505.06790000002,20.72
60,14568441.586000003,115588.25586000003,4800.0,2950.0,4123.0,21173.16,145684.41586000004,21.400000000000006
61,13371955.800000003,107939.39800000003,1820.0,2670.0,4172.16,19788.0,133719.55800000002,19.910000000000004
62,13908089.392000003,111810.17392000003,2500.0,2330.0,4191.2,20579.52,139080.89392000003,20.250000000000004
63,13788327.994000003,110897.47994000003,2500.0,2470.0,4104.16,20381.64,137883.27994000004,20.250000000000004
