,Total cost,Average manufacturing cost per therapy,Average TRT delay penalty per therapy,Average manufacturing delay penalty per therapy,Average transport cost per therapy,Average QC cost per therapy,Average cost per therapy,Average return time
0,15070454.910400024,91305.86328320022,4399.99999999997,3048.0,4119.952,20737.824,120563.63928320019,21.199999999999985
1,14926462.91040003,90913.86328320023,3584.0,2656.0,4176.016,20737.824,119411.70328320023,20.792
2,15083966.428800028,91651.58743040022,3952.0,2720.0,4172.016,20896.128,120671.73143040022,20.976000000000003
3,14766555.873600028,89878.41498880023,3680.0,2968.0,4152.816,20421.216,118132.44698880022,20.839999999999996
4,14888330.910400031,90817.86328320025,3392.0,2560.0,4158.96,20737.824,119106.64728320025,20.696
5,16404930.094400033,97915.10475520027,6752.0,2920.0,4251.472,22320.864,131239.44075520028,22.376
6,15079186.91040003,91337.86328320023,4384.0,3080.0,4173.808,20737.824,120633.49528320023,21.192000000000007
7,14686095.873600027,89670.41498880021,3280.0,2760.0,4117.136,20421.216,117488.76698880021,20.640000000000004
8,14927379.392000029,90616.13913600023,4048.0,3032.0,4175.376,20579.52,119419.03513600022,21.024
9,15316077.947200028,92557.31157760022,4752.0,2952.0,4164.88,21054.432,122528.62357760023,21.376
10,15024742.428800026,91475.5874304002,3632.0,2544.0,4194.224,20896.128,120197.9394304002,20.816000000000003
11,14869999.392000029,90464.13913600023,3792.0,2880.0,4124.336,20579.52,118959.99513600023,20.896
12,15017826.910400027,91169.86328320022,4032.0,2912.0,4202.928,20737.824,120142.61528320023,21.016000000000002
13,14959422.910400027,91009.86328320022,3840.0,2752.0,4087.696,20737.824,119675.38328320022,20.92
14,14552916.355200028,89012.69084160023,3024.0,2776.0,4123.728,20262.912,116423.33084160023,20.512
15,15132450.428800028,91779.58743040022,4208.0,2848.0,4175.888,20896.128,121059.60343040022,21.103999999999996
16,14470172.836800028,88482.96669440022,3120.0,2920.0,4053.808,20104.608,115761.38269440022,20.560000000000002
17,15053562.42880003,91571.58743040024,3888.0,2640.0,4072.784,20896.128,120428.49943040023,20.944000000000006
18,15087134.42880003,91651.58743040024,3983.9999999999445,2720.0,4165.360000000042,20896.128,120697.07543040023,20.991999999999976
19,15237909.947200032,92365.31157760025,4320.0,2760.0,4163.536,21054.432,121903.27957760026,21.16
20,15148802.428800028,91811.58743040022,4368.0,2880.0,4114.704,20896.128,121190.41943040022,21.183999999999997
21,14878639.392000029,90496.13913600023,3792.0,2912.0,4161.456,20579.52,119029.11513600023,20.896
22,14505056.35520003,88876.69084160024,2784.0,2640.0,4116.848,20262.912,116040.45084160024,20.392000000000003
23,15165449.94720003,92173.31157760024,3904.0,2568.0,4191.856,21054.432,121323.59957760024,20.951999999999998
24,14804059.39200003,90288.13913600025,3472.0,2704.0,4092.816,20579.52,118432.47513600024,20.736
25,15637412.50240003,94346.48401920023,4992.0,2720.0,4231.472,21529.344,125099.30001920024,21.496
26,14534728.35520003,88956.69084160024,2928.0,2720.0,4130.224,20262.912,116277.82684160024,20.464
27,14961226.91040003,91009.86328320023,3824.0,2752.0,4118.128,20737.824,119689.81528320024,20.912000000000003
28,15195014.428800028,91947.58743040022,4624.0,3016.0,4092.4,20896.128,121560.11543040023,21.311999999999998
29,14968106.91040003,91025.86328320023,3776.0,2768.0,4205.168,20737.824,119744.85528320023,20.888
30,14352404.836800028,88170.96669440022,2448.0,2608.0,4095.664,20104.608,114819.23869440022,20.224
31,15027598.428800026,91499.5874304002,3696.0,2568.0,4129.072,20896.128,120220.7874304002,20.848000000000003
32,14205657.31840003,87481.24254720024,2192.0,2592.0,4025.712,19946.304,113645.25854720024,20.096
33,15325885.94720003,92589.31157760024,4880.0,2984.0,4083.344,21054.432,122607.08757760024,21.439999999999998
34,15352417.46560003,92975.03572480024,4400.0,2696.0,4231.568,21212.736,122819.33972480024,21.2
35,15244273.94720003,92381.31157760024,4352.0,2776.0,4166.448,21054.432,121954.19157760024,21.176
36,14982438.91040003,91081.86328320023,3920.0,2824.0,4119.824,20737.824,119859.51128320023,20.959999999999997
37,15563156.984000029,93848.75987200023,5072.0,2896.0,4213.456,21371.04,124505.25587200023,21.536
38,17611641.98079997,113595.74384639975,2992.0,2720.0,4042.48,20262.912,140893.13584639976,20.496000000000002
39,14538708.35520003,88972.69084160024,2944.0,2736.0,4130.064,20262.912,116309.66684160024,20.472
40,18373547.448799968,117790.82759039974,3872.0,2584.0,4271.12,21054.432,146988.37959039974,20.936000000000003
41,14761187.392000029,90176.13913600023,3200.0,2592.0,4133.84,20579.52,118089.49913600023,20.599999999999998
42,14922294.910400027,90913.86328320022,3696.0,2656.0,4030.672,20737.824,119378.35928320022,20.848000000000003
43,15077406.428800028,91627.58743040022,3904.0,2696.0,4191.536,20896.128,120619.25143040023,20.952
44,14914418.91040003,90897.86328320023,3552.0,2640.0,4127.664,20737.824,119315.35128320023,20.775999999999996
45,15157730.428800032,91851.58743040025,4432.0,2920.0,4082.128,20896.128,121261.84343040026,21.215999999999998
46,14974722.91040003,91057.86328320023,3888.0,2800.0,4114.096,20737.824,119797.78328320023,20.944000000000003
