,Total cost,Average manufacturing cost per therapy,Average TRT delay penalty per therapy,Average manufacturing delay penalty per therapy,Average transport cost per therapy,Average QC cost per therapy,Average cost per therapy,Average return time
0,38891218.24499983,69906.74561249958,3710.0,2797.5,2833.9,20777.4,97228.04561249958,20.855000000000004
1,37943328.84149982,68750.54210374955,2825.0,2600.0,2802.2,20480.58,94858.32210374955,20.4125
2,38206248.84149983,68975.54210374957,3245.0,2825.0,2814.5,20480.58,95515.62210374957,20.6225
3,39526566.08124983,70755.66520312458,4230.0,2847.5,2806.0,21024.75,98816.41520312458,21.115000000000002
4,38574095.11049983,69514.67777624956,3485.0,2725.0,2757.1,20678.46,96435.23777624957,20.742500000000007
5,39107882.94674983,70281.09736687457,3740.0,2692.5,2822.8,20925.81,97769.70736687457,20.870000000000005
6,38225208.84149982,68980.54210374955,3395.0,2830.0,2706.9,20480.58,95563.02210374955,20.6975
7,38151727.27424982,68863.25818562457,3340.0,2872.5,2744.95,20431.11,95379.31818562455,20.67
8,38509653.543249816,69409.89385812455,3425.0,2780.0,2810.25,20628.99,96274.13385812454,20.712500000000006
9,39219124.513999835,70445.88128499957,3775.0,2697.5,2851.65,20975.28,98047.81128499958,20.887500000000003
10,38545373.543249816,69452.39385812455,3510.0,2822.5,2772.05,20628.99,96363.43385812454,20.755000000000003
11,38714955.110499814,69629.67777624953,3740.0,2840.0,2739.25,20678.46,96787.38777624954,20.870000000000008
12,38725936.67774983,69719.46169437456,3535.0,2770.0,2832.45,20727.93,96814.84169437457,20.767500000000002
13,39485626.08124982,70730.66520312453,4110.0,2822.5,2848.65,21024.75,98714.06520312454,21.055000000000003
14,42679358.95150015,80416.66737875037,2825.0,2592.5,2976.15,20480.58,106698.39737875036,20.41250000000001
15,44338803.706250146,82691.95926562535,4110.0,2800.0,3020.3,21024.75,110847.00926562537,21.055000000000003
16,39501307.64849982,70805.44912124955,3985.0,2737.5,2888.6,21074.22,98753.26912124954,20.992500000000003
17,39864272.35024983,71282.30087562457,4390.0,2735.0,2765.75,21222.63,99660.68087562457,21.195
18,38489053.543249816,69394.89385812455,3395.0,2765.0,2803.75,20628.99,96222.63385812454,20.6975
19,38952738.24499981,69956.74561249952,3955.0,2847.5,2692.7,20777.4,97381.84561249953,20.977500000000003
20,38049708.84149982,68848.04210374955,2965.0,2697.5,2830.65,20480.58,95124.27210374955,20.482500000000005
21,38811758.244999826,69846.74561249955,3565.0,2737.5,2840.25,20777.4,97029.39561249956,20.7825
22,39316302.94674982,70451.09736687456,4100.0,2862.5,2813.85,20925.81,98290.75736687455,21.050000000000004
23,39321762.94674983,70463.59736687457,4080.0,2875.0,2835.0,20925.81,98304.40736687457,21.040000000000006
24,38394691.97599983,69252.60993999959,3380.0,2782.5,2774.6,20579.52,95986.72993999958,20.690000000000005
25,38819516.67774983,69809.46169437456,3600.0,2860.0,2911.4,20727.93,97048.79169437457,20.800000000000004
26,38693519.81224983,69811.52953062458,3300.0,2542.5,2795.4,20826.87,96733.79953062459,20.650000000000006
27,39196882.94674982,70366.09736687456,3890.0,2777.5,2810.3,20925.81,97992.20736687456,20.945000000000004
