,Total cost,Average manufacturing cost per therapy,Average TRT delay penalty per therapy,Average manufacturing delay penalty per therapy,Average transport cost per therapy,Average QC cost per therapy,Average cost per therapy,Average return time
0,8155557.304000004,132852.50608000008,5120.0,2920.0,3767.6,21371.04,163111.1460800001,21.560000000000002
1,7640665.676000005,125714.0335200001,3280.0,3000.0,3635.52,20183.76,152813.31352000008,20.64
2,7945621.428000004,130226.34856000009,4040.0,2700.0,3670.8,20975.28,158912.4285600001,21.02
3,7888337.428000005,129826.3485600001,3120.0,2300.0,3845.12,20975.28,157766.7485600001,20.560000000000002
4,7756301.552000004,127720.19104000008,3160.0,2600.0,3666.32,20579.52,155126.0310400001,20.579999999999995
5,8140893.304000004,132752.50608000008,4880.0,2820.0,3814.32,21371.04,162817.8660800001,21.44
6,7487913.8000000045,123427.87600000009,2920.0,3120.0,3622.4,19788.0,149758.2760000001,20.459999999999997
7,7965673.428000004,130346.34856000009,4240.000000000001,2820.0,3751.84,20975.28,159313.46856000007,21.120000000000005
8,9210615.758000001,156152.55516000002,2960.0,2760.0,4916.0,20183.76,184212.31516000003,20.48
9,8001377.428000005,130586.3485600001,4280.0,3060.0,4185.92,20975.28,160027.5485600001,21.139999999999997
10,7583545.676000005,125314.0335200001,2520.0,2600.0,3653.12,20183.76,151670.9135200001,20.259999999999998
11,7654789.676000004,125794.03352000007,3520.0,3080.0,3598.0,20183.76,153095.79352000006,20.759999999999998
12,7774545.552000005,127840.19104000009,3400.0,2720.0,3671.2,20579.52,155490.9110400001,20.700000000000003
13,8146213.304000004,132792.50608000008,4839.999999999999,2860.0,3920.72,21371.04,162924.2660800001,21.419999999999998
14,7770965.552000004,127820.19104000008,3440.0,2700.0,3579.6,20579.52,155419.3110400001,20.72
15,8001097.428000004,130586.34856000009,4560.000000000001,3060.0,3900.32,20975.28,160021.94856000008,21.28
16,8299985.180000003,135078.66360000006,5320.0,2740.0,3834.24,21766.8,165999.70360000007,21.66
17,7877577.428000002,129766.34856000006,2999.9999999999786,2240.0,3809.92,20975.28,157551.54856000005,20.499999999999993
18,8179489.304000005,133032.5060800001,5480.0,3100.0,3706.24,21371.04,163589.7860800001,21.74
19,8113533.304000005,132592.5060800001,4320.0,2660.0,3987.12,21371.04,162270.6660800001,21.16
20,9644417.474,162327.94947999998,4639.999999999991,2920.0,4945.119999999999,20975.28,192888.34947999998,21.319999999999993
21,8684076.932000004,140130.9786400001,6800.0,2980.0,4192.24,22558.32,173681.53864000007,22.4
22,7946697.428000004,130226.34856000009,4000.0,2700.0,3732.32,20975.28,158933.94856000008,21.0
23,8148293.304000004,132812.50608000008,4920.0,2880.0,3862.32,21371.04,162965.8660800001,21.46
24,8093833.304000004,132452.50608000008,4280.0,2520.0,3773.12,21371.04,161876.66608000008,21.139999999999997
25,7890441.428000005,129846.3485600001,3160.0,2320.0,3827.2,20975.28,157808.8285600001,20.58
26,8551009.056000005,138004.8211200001,7080.0,3260.0,3772.8,22162.56,171020.1811200001,22.54
27,7539649.676000004,125034.03352000007,2000.0,2320.0,3575.2,20183.76,150792.99352000008,20.000000000000004
28,8140433.304000003,132772.50608000008,4959.999999999997,2840.0,3705.12,21371.04,162808.66608000005,21.48
29,8115569.304000003,132612.50608000008,4680.000000000001,2680.0,3647.84,21371.04,162311.38608000005,21.340000000000003
30,7616689.676000005,125534.0335200001,2880.0,2820.0,3736.0,20183.76,152333.7935200001,20.44
31,8101669.304000004,132512.50608000008,4520.0,2580.0,3629.84,21371.04,162033.38608000008,21.26
32,7750101.552000005,127660.19104000009,2760.0,2540.0,4002.320000000001,20579.52,155002.0310400001,20.38
33,7564205.676000005,125194.0335200001,2280.0,2480.0,3626.32,20183.76,151284.1135200001,20.139999999999997
34,7598545.676000004,125414.03352000007,2720.0,2700.0,3653.12,20183.76,151970.91352000006,20.36
35,7766721.552000005,127800.19104000008,3360.000000000015,2680.0,3594.72,20579.52,155334.43104000008,20.680000000000014
36,7542389.676000004,125034.03352000007,1880.0,2320.0,3750.0,20183.76,150847.79352000006,19.939999999999998
37,7740801.552000004,127620.19104000008,2840.0,2500.0,3776.32,20579.52,154816.0310400001,20.419999999999998
38,7363629.8000000045,122607.87600000009,1240.0,2300.0,3636.72,19788.0,147272.59600000008,19.62
39,8014413.428000004,130666.34856000009,4840.0,3140.0,3806.64,20975.28,160288.26856000008,21.42
40,8190433.304000005,133092.5060800001,5600.0,3160.0,3745.12,21371.04,163808.6660800001,21.8
41,7993353.428000005,130546.3485600001,4560.0,3020.0,3785.44,20975.28,159867.0685600001,21.28
42,8086173.304000004,132392.50608000008,4080.0,2460.0,3879.92,21371.04,161723.46608000007,21.04
43,7579101.676000005,125294.0335200001,2560.0,2580.0,3544.24,20183.76,151582.03352000008,20.279999999999998
44,7430753.800000004,123047.87600000009,2119.999999999645,2740.0,3659.2000000003477,19788.0,148615.07600000006,20.059999999999825
45,8146593.304000004,132812.50608000008,4920.0,2880.0,3828.32,21371.04,162931.8660800001,21.46
46,7734153.552000004,127560.19104000008,2960.0,2440.0,3583.36,20579.52,154683.07104000007,20.479999999999997
47,7934877.428000004,130166.34856000009,3800.0000000000027,2640.0,3755.92,20975.28,158697.54856000008,20.9
48,9846074.332,165315.64664000002,5240.0,2900.0,4994.8,21371.04,196921.48664000002,21.619999999999997
49,8304393.180000004,135098.6636000001,5360.0,2760.0,3862.4,21766.8,166087.8636000001,21.68
50,7580165.676000005,125294.0335200001,2480.0000000000023,2580.0,3645.5200000000013,20183.76,151603.31352000008,20.240000000000002
51,8367929.180000005,135518.66360000012,6320.0,3180.0,3753.12,21766.8,167358.5836000001,22.160000000000004
52,9617381.474,162147.94948,4240.0,2740.0,4984.4,20975.28,192347.62948,21.12
