,Total cost,Average manufacturing cost per therapy,Average TRT delay penalty per therapy,Average manufacturing delay penalty per therapy,Average transport cost per therapy,Average QC cost per therapy,Average cost per therapy,Average return time
0,36758565.97599985,78648.69707428527,3017.1428571428573,2682.8571428571427,2779.114285714286,20579.52,105024.47421714242,20.508571428571422
1,37113802.20657128,79260.5034473465,3285.714285714286,2668.5714285714284,2744.0857142857144,20749.13142857143,106039.43487591794,20.64285714285714
2,37281082.20657127,79414.78916163222,3628.5714285714284,2822.8571428571427,2724.885714285714,20749.13142857143,106517.37773306078,20.81428571428571
3,36864285.97599985,78751.55421714242,3222.8571428571427,2785.714285714286,2772.6,20579.52,105326.53135999956,20.611428571428572
4,34794627.77142875,71384.41648979644,4102.857142857143,2514.285714285714,2781.057142857146,21144.891428571427,99413.22220408214,21.05142857142857
5,37762062.590856984,80312.56168816282,3800.0,2677.1428571428573,2747.2285714285713,21031.817142857144,107891.60740244853,20.9
6,34776830.45714304,71224.69844898013,4600.0,2722.8571428571427,2505.8571428571427,21031.817142857144,99362.37273469439,21.3
7,36719373.899142705,78531.42828326488,3125.714285714286,2774.285714285714,2732.3714285714286,20522.98285714286,104912.49685469344,20.56285714285714
8,34317815.8285716,70499.54808163314,4177.142857142857,2734.285714285714,2568.542857142857,20805.66857142857,98050.90236734743,21.088571428571427
9,36653965.97599985,78554.41135999956,2897.1428571428573,2588.5714285714284,2694.542857142857,20579.52,104725.61707428527,20.44857142857142
10,37865502.590856984,80418.27597387711,3948.5714285714284,2782.8571428571427,2788.4857142857145,21031.817142857144,108187.15025959138,20.974285714285706
11,36226285.59171414,77699.4959763261,2737.1428571428573,2777.1428571428573,2770.2,20296.834285714285,103503.67311918325,20.36857142857142
12,34004438.5142859,70056.97289795971,3834.285714285715,2660.0,2571.6857142857143,20692.594285714287,97155.53861224542,20.917142857142853
13,36938138.052857,78905.9658653057,3280.0,2731.4285714285716,2715.5142857142855,20636.057142857142,105537.53729387713,20.639999999999997
14,37295822.20657127,79426.21773306078,3674.285714285714,2834.285714285714,2709.8571428571427,20749.13142857143,106559.49201877507,20.83714285714285
15,36508181.82228556,78242.7309208159,2908.5714285714284,2694.285714285714,2691.342857142857,20466.445714285714,104309.0909208159,20.454285714285714
16,34169779.857143044,70152.82816326583,4222.857142857143,2940.0,2616.2,20636.057142857142,97627.94244898013,21.11142857142856
17,37694418.4371427,80072.30982040773,3948.5714285714284,2854.285714285714,2758.714285714286,20918.742857142857,107698.33839183628,20.974285714285717
18,34021221.20000019,69934.39771428626,4097.142857142856,2905.714285714286,2592.4285714285716,20579.52,97203.48914285768,21.048571428571424
19,36809541.82228556,78519.87377795875,3480.0,2971.4285714285716,2703.8,20466.445714285714,105170.11949224447,20.739999999999995
20,37327614.283428416,79552.05795265261,3531.4285714285716,2751.4285714285716,2761.1714285714284,20805.66857142857,106650.32652408119,20.76571428571428
21,35719749.36114271,76953.40388897916,2308.5714285714284,2657.1428571428573,2667.2285714285713,20127.222857142857,102056.42674612203,20.15428571428571
22,38302678.82142842,81092.93948979546,4308.571428571428,2831.4285714285716,2833.285714285714,21201.428571428572,109436.2252040812,21.154285714285706
23,36715549.74542841,78342.60498693833,3411.4285714285716,3002.8571428571427,2737.6285714285714,20409.908571428572,104901.57070122403,20.705714285714283
24,34435394.48571445,70712.26424489844,4148.571428571428,2762.8571428571427,2663.8,20862.205714285716,98386.84138775557,21.074285714285708
25,36716081.82228556,78437.0166351016,3245.714285714286,2888.5714285714284,2753.9142857142856,20466.445714285714,104903.0909208159,20.62285714285714
26,34566050.45714305,71053.26987755157,4068.5714285714284,2551.4285714285716,2606.4857142857145,21031.817142857144,98760.14416326587,21.034285714285712
27,36757138.052857,78737.39443673426,2897.1428571428573,2562.8571428571427,2749.8,20636.057142857142,105020.39443673428,20.448571428571427
28,37129494.283428416,79360.62938122403,3171.4285714285716,2560.0,2746.542857142857,20805.66857142857,106084.26938122405,20.585714285714285
29,36602993.899142705,78417.14256897915,2948.5714285714284,2660.0,2691.285714285714,20522.98285714286,104579.98256897916,20.474285714285717
30,37082230.12971413,79137.5203706118,3314.285714285714,2754.285714285714,2804.8285714285716,20692.594285714287,105949.22894204037,20.657142857142848
