,Total cost,Average manufacturing cost per therapy,Average TRT delay penalty per therapy,Average manufacturing delay penalty per therapy,Average transport cost per therapy,Average QC cost per therapy,Average cost per therapy,Average return time
0,19330421.81333337,99019.63875555579,4373.333333333333,2773.3333333333335,4369.306666666666,21107.2,128869.4787555558,21.18666666666667
1,18760622.168000035,96620.14778666692,3493.3333333333335,2780.0,4377.8133333333335,20579.52,125070.81445333357,20.746666666666673
2,18432628.345333368,95323.7356355558,2906.6666666666665,2686.6666666666665,4338.106666666667,20315.68,122884.18896888912,20.453333333333333
3,19083667.990666702,97909.89327111136,4066.6666666666665,2866.6666666666665,4404.533333333334,20843.36,127224.45327111134,21.03333333333333
4,18495031.2566667,95745.27504444467,2640.0,2506.6666666666665,4467.333333333333,20447.6,123300.208377778,20.320000000000004
5,19453896.724666707,99561.1781644447,4520.0,2713.3333333333335,4372.346666666666,21239.12,129692.64483111138,21.260000000000005
6,18774958.168000035,96653.48112000023,3573.3333333333335,2813.3333333333335,4360.053333333333,20579.52,125166.3877866669,20.786666666666672
7,19070903.990666702,97876.559937778,4000.0,2833.3333333333335,4419.44,20843.36,127139.35993777802,21.0
8,18625403.256666705,96031.94171111136,3320.0,2793.3333333333335,4369.8133333333335,20447.6,124169.3550444447,20.660000000000004
9,19581960.7246667,99847.84483111135,5106.666666666667,3000.0,4352.7733333333335,21239.12,130546.40483111133,21.55333333333334
10,18827117.079333365,97061.68719555577,3426.6666666666665,2620.0,4314.32,20711.44,125514.11386222244,20.713333333333335
11,18843646.168000035,96806.81445333356,3853.3333333333335,2966.6666666666665,4384.64,20579.52,125624.3077866669,20.926666666666666
12,18967067.990666702,97643.22660444469,3493.3333333333335,2600.0,4467.2,20843.36,126447.11993777801,20.746666666666673
13,19212746.90200004,98471.43268000026,4213.333333333333,2826.6666666666665,4424.933333333333,20975.28,128084.97934666694,21.106666666666662
14,18777318.168000035,96653.48112000023,3586.6666666666665,2813.3333333333335,4362.453333333333,20579.52,125182.12112000023,20.793333333333333
15,19580619.636000037,100122.71757333358,4640.0,2673.3333333333335,4403.706666666667,21371.04,130537.46424000025,21.32
16,19047587.990666702,97823.22660444469,3946.6666666666665,2780.0,4370.666666666667,20843.36,126983.91993777802,20.973333333333333
17,19487532.724666703,99647.84483111136,4626.666666666668,2800.0,4403.253333333333,21239.12,129916.88483111135,21.313333333333336
18,19389265.81333337,99139.6387555558,4626.666666666667,2893.3333333333335,4388.266666666666,21107.2,129261.77208888913,21.313333333333336
19,19673282.547333367,100624.25698222246,4626.666666666667,2573.3333333333335,4401.333333333333,21502.96,131155.21698222245,21.313333333333333
20,18919227.990666702,97523.22660444469,3280.0,2480.0,4481.6,20843.36,126128.18660444468,20.639999999999997
21,18634951.256666705,96058.60837777801,3320.0,2820.0,4406.8,20447.6,124233.00837777804,20.660000000000004
22,18925057.079333372,97261.6871955558,3906.6666666666665,2820.0,4287.253333333333,20711.44,126167.04719555582,20.953333333333337
23,19567895.636000037,100089.38424000026,4520.0,2640.0,4472.213333333333,21371.04,130452.63757333359,21.26
24,18598507.256666705,95985.27504444469,3253.3333333333335,2746.6666666666665,4303.84,20447.6,123990.04837777803,20.62666666666667
25,19268658.90200004,98584.76601333359,4480.0,2940.0,4417.68,20975.28,128457.7260133336,21.240000000000002
26,19314045.81333337,98972.97208888913,4266.666666666667,2726.6666666666665,4413.466666666666,21107.2,128760.30542222246,21.133333333333333
27,18897645.07933337,97201.68719555579,3626.6666666666665,2760.0,4444.506666666667,20711.44,125984.30052888913,20.813333333333336
28,18815010.168000035,96740.1477866669,3733.3333333333335,2900.0,4380.4,20579.52,125433.40112000023,20.866666666666667
29,19442224.724666703,99534.51149777802,4386.666666666667,2686.6666666666665,4454.533333333334,21239.12,129614.83149777802,21.193333333333335
30,19350222.902000036,98771.43268000025,4773.333333333333,3126.6666666666665,4481.44,20975.28,129001.48601333358,21.386666666666667
31,18923390.168000035,96986.81445333357,4226.666666666667,3146.6666666666665,4362.933333333333,20579.52,126155.93445333357,21.113333333333333
32,19468597.81333337,99319.63875555582,4933.333333333333,3073.3333333333335,4430.48,21107.2,129790.65208888914,21.466666666666665
33,19368325.81333337,99099.6387555558,4466.666666666667,2853.3333333333335,4448.666666666667,21107.2,129122.17208888913,21.233333333333338
34,18871869.079333372,97141.6871955558,3560.0,2700.0,4399.333333333333,20711.44,125812.46052888915,20.779999999999998
35,18998263.990666702,97716.55993777802,3826.6666666666674,2673.3333333333335,4268.506666666667,20843.36,126655.09327111136,20.913333333333338
36,19546184.7246667,99774.51149777802,4853.333333333334,2926.6666666666665,4440.933333333333,21239.12,130307.89816444466,21.426666666666673
37,19109626.902000036,98238.0993466669,3773.3333333333335,2593.3333333333335,4410.8,20975.28,127397.51268000025,20.88666666666667
38,18274813.434000038,94695.52956000024,2653.3333333333335,2660.0,4299.466666666666,20183.76,121832.08956000026,20.32666666666667
39,19324501.81333337,98992.97208888913,4333.333333333333,2746.6666666666665,4396.506666666667,21107.2,128830.01208888913,21.166666666666668
40,18971079.990666702,97649.89327111134,3600.0,2606.6666666666665,4380.613333333334,20843.36,126473.86660444469,20.8
41,18808830.168000035,96726.81445333357,3680.0,2886.6666666666665,4405.866666666667,20579.52,125392.20112000023,20.839999999999996
