,Total cost,Average manufacturing cost per therapy,Average TRT delay penalty per therapy,Average manufacturing delay penalty per therapy,Average transport cost per therapy,Average QC cost per therapy,Average cost per therapy,Average return time
0,36759785.97599985,78648.69707428527,3080.0,2682.8571428571427,2719.7428571428572,20579.52,105027.95993142814,20.539999999999992
1,37114482.20657128,79260.5034473465,3348.5714285714284,2668.5714285714284,2683.1714285714284,20749.13142857143,106041.3777330608,20.67428571428571
2,37281002.20657127,79414.78916163222,3582.8571428571427,2822.8571428571427,2770.3714285714286,20749.13142857143,106517.14916163222,20.791428571428565
3,36864365.97599985,78751.55421714242,3205.714285714286,2785.714285714286,2789.9714285714285,20579.52,105326.75993142814,20.602857142857136
4,34794987.77142875,71384.41648979644,4234.285714285715,2514.285714285714,2650.657142857143,21144.891428571427,99414.2507755107,21.117142857142856
5,37762422.590856984,80312.56168816282,3782.8571428571427,2677.1428571428573,2765.4,21031.817142857144,107892.6359738771,20.89142857142857
6,34778250.45714304,71224.69844898013,4617.142857142851,2722.8571428571427,2492.7714285714283,21031.817142857144,99366.42987755153,21.308571428571426
7,36719893.899142705,78531.42828326488,3085.714285714286,2774.285714285714,2773.8571428571427,20522.98285714286,104913.98256897916,20.542857142857134
8,34315135.8285716,70499.54808163314,4062.8571428571427,2734.285714285714,2675.1714285714284,20805.66857142857,98043.2452244903,21.031428571428563
9,36653445.97599985,78554.41135999956,2828.5714285714284,2588.5714285714284,2761.6285714285714,20579.52,104724.13135999956,20.414285714285707
10,37866022.590856984,80418.27597387711,3977.1428571428573,2782.8571428571427,2761.4,21031.817142857144,108188.6359738771,20.988571428571422
11,36226465.59171414,77699.4959763261,2720.0,2777.1428571428573,2787.8571428571427,20296.834285714285,103504.18740489753,20.35999999999999
12,34003378.5142859,70056.97289795971,3948.5714285714284,2660.0,2454.3714285714286,20692.594285714287,97152.51004081685,20.97428571428571
13,36937958.052857,78905.9658653057,3262.8571428571427,2731.4285714285716,2732.1428571428573,20636.057142857142,105537.02300816285,20.631428571428568
14,37295562.20657127,79426.21773306078,3640.0,2834.285714285714,2743.4,20749.13142857143,106558.74916163221,20.819999999999993
15,36508181.82228556,78242.7309208159,2874.285714285714,2694.285714285714,2725.6285714285714,20466.445714285714,104309.0909208159,20.437142857142852
16,34170379.857143044,70152.82816326583,4245.714285714285,2940.0,2595.057142857143,20636.057142857142,97629.6567346944,21.122857142857136
17,37694418.4371427,80072.30982040773,3954.285714285714,2854.285714285714,2753.0,20918.742857142857,107698.33839183628,20.97714285714286
18,34021961.20000019,69934.39771428626,4120.0,2905.714285714286,2571.6857142857143,20579.52,97205.60342857197,21.06
19,36809541.82228556,78519.87377795875,3434.285714285714,2971.4285714285716,2749.5142857142855,20466.445714285714,105170.11949224447,20.71714285714285
20,37327774.283428416,79552.05795265261,3502.8571428571427,2751.4285714285716,2790.2,20805.66857142857,106650.78366693833,20.75142857142857
21,35719689.36114271,76953.40388897916,2240.0,2657.1428571428573,2735.6285714285714,20127.222857142857,102056.2553175506,20.119999999999994
22,38302638.82142842,81092.93948979546,4417.142857142857,2831.4285714285716,2724.6,21201.428571428572,109436.1109183669,21.208571428571425
