,Total cost,Average manufacturing cost per therapy,Average TRT delay penalty per therapy,Average manufacturing delay penalty per therapy,Average transport cost per therapy,Average QC cost per therapy,Average cost per therapy,Average return time
0,14157586.790000003,113162.86790000003,3500.0,2630.0,4135.6,20777.4,141575.86790000004,20.750000000000004
1,14150146.790000003,113152.86790000003,3440.0,2620.0,4131.2,20777.4,141501.46790000002,20.720000000000002
2,13855351.994000003,111127.47994000003,3020.0,2700.0,4024.4,20381.64,138553.51994000003,20.510000000000005
3,14061169.392000003,112330.17392000003,3580.0,2850.0,4122.0,20579.52,140611.69392000002,20.79
4,14624441.586000003,115788.25586000003,5120.0,3150.0,4163.0,21173.16,146244.41586000004,21.560000000000002
5,14309564.188000003,114205.56188000002,3760.0,2620.0,4154.8,20975.28,143095.64188000004,20.880000000000003
6,14672310.984000003,116460.94984000003,4800.0,2770.0,4091.12,21371.04,146723.10984000002,21.400000000000002
7,13914131.994000003,111307.47994000003,3399.9999999999964,2880.0,4052.2,20381.64,139141.31994000002,20.7
8,14674118.984000003,116470.94984000003,4780.0,2780.0,4119.2,21371.04,146741.18984000004,21.390000000000004
9,14359484.188000003,114365.56188000002,4020.0,2780.0,4234.0,20975.28,143594.84188000002,21.01
10,14236846.790000003,113442.86790000003,4000.0,2910.0,4148.2,20777.4,142368.46790000002,21.000000000000004
11,13743294.596000003,110224.78596000002,2960.0,2850.0,4064.4,20183.76,137432.94596000004,20.48
12,13819231.994000003,110997.47994000003,2880.0,2570.0,3933.2,20381.64,138192.31994000002,20.439999999999998
13,13920751.994000003,111337.47994000003,3320.0,2910.0,4168.4,20381.64,139207.51994000003,20.660000000000004
14,14217666.790000003,113382.86790000003,3880.0,2850.0,4136.4,20777.4,142176.66790000003,20.94
15,14510144.188000003,114865.56188000002,4980.0,3280.0,4280.6,20975.28,145101.44188000003,21.490000000000002
16,14093506.790000003,112952.86790000003,3080.0,2420.0,4124.8,20777.4,140935.06790000002,20.540000000000006
17,14031289.392000003,112230.17392000003,3320.0,2750.0,4183.2,20579.52,140312.89392000003,20.660000000000004
18,13919191.994000003,111327.47994000003,3400.0,2900.0,4082.8,20381.64,139191.91994000002,20.700000000000003
19,13892811.994000003,111237.47994000003,3180.0,2810.0,4129.0,20381.64,138928.11994000003,20.590000000000003
20,14202346.790000003,113312.86790000003,3800.0,2780.0,4133.2,20777.4,142023.46790000002,20.9
21,14308124.188000003,114195.56188000002,3700.0,2610.0,4210.4,20975.28,143081.24188000002,20.850000000000005
22,13975529.392000003,112040.17392000003,2880.0,2560.0,4255.6,20579.52,139755.29392000003,20.440000000000005
23,13973431.994000003,111517.47994000003,3680.0,3090.0,4155.2,20381.64,139734.31994000002,20.84
24,13884411.994000003,111217.47994000003,3120.0,2790.0,4125.0,20381.64,138844.11994000003,20.56
25,14433664.188000003,114625.56188000002,4540.0,3040.0,4195.8,20975.28,144336.64188000004,21.270000000000003
26,14257866.790000003,113502.86790000003,4040.0,2970.0,4258.4,20777.4,142578.66790000003,21.020000000000003
27,13783111.994000003,110877.47994000003,2340.0,2450.0,4232.0,20381.64,137831.11994000003,20.170000000000005
28,14010509.392000003,112150.17392000003,3180.0,2670.0,4195.4,20579.52,140105.09392,20.590000000000003
29,14396744.188000003,114495.56188000002,4360.0,2910.0,4136.6,20975.28,143967.44188000003,21.180000000000003
30,14293884.188000003,114145.56188000002,3760.0,2560.0,4058.0,20975.28,142938.84188000002,20.880000000000003
31,13990969.392000003,112100.17392000003,3200.0,2620.0,4030.0,20579.52,139909.69392000002,20.6
32,13926811.994000003,111347.47994000003,3460.0,2920.0,4079.0,20381.64,139268.11994000003,20.730000000000004
33,14484517.586000003,115298.25586000003,4140.0,2660.0,4233.76,21173.16,144845.17586000002,21.07
34,14248146.790000003,113472.86790000003,3960.0,2940.0,4271.2,20777.4,142481.46790000002,20.980000000000004
35,14182226.790000003,113252.86790000003,3560.0,2720.0,4232.0,20777.4,141822.26790000004,20.780000000000005
36,14390644.188000003,114475.56188000002,4260.0,2890.0,4195.6,20975.28,143906.44188000003,21.130000000000003
37,14517261.586000003,115408.25586000003,4380.0,2770.0,4211.2,21173.16,145172.61586000002,21.19
38,14281866.790000003,113582.86790000003,4360.000000000001,3050.0,4098.4,20777.4,142818.66790000003,21.179999999999996
39,13741534.596000003,110214.78596000002,3060.0,2840.0,3956.8,20183.76,137415.34596000004,20.529999999999998
40,14342704.188000003,114325.56188000002,3980.0,2740.0,4146.2,20975.28,143427.04188000003,20.990000000000006
41,14160866.790000003,113182.86790000003,3540.0,2650.0,4108.4,20777.4,141608.66790000003,20.77
42,14071509.392000003,112370.17392000003,3620.0,2890.0,4145.4,20579.52,140715.09392,20.810000000000002
43,14516953.586000003,115418.25586000003,4420.0,2780.0,4158.12,21173.16,145169.53586000003,21.209999999999997
