,Total cost,Average manufacturing cost per therapy,Average TRT delay penalty per therapy,Average manufacturing delay penalty per therapy,Average transport cost per therapy,Average QC cost per therapy,Average cost per therapy,Average return time
0,10658521.331999993,110957.0977599999,4880.0,2680.0,4905.48,21371.04,142113.6177599999,21.44
1,10031766.043999992,105583.4139199999,3253.3333333333335,2653.3333333333335,4604.453333333333,20315.68,133756.88058666655,20.62666666666667
2,13662785.786666673,152569.81048888896,4506.666666666667,2853.3333333333335,3986.8,21107.2,182170.47715555562,21.25333333333333
3,10034818.043999992,105596.74725333322,3146.6666666666665,2666.6666666666665,4738.48,20315.68,133797.5739199999,20.573333333333338
4,13639125.78666667,152476.47715555562,4186.666666666667,2760.0,4084.6666666666665,21107.2,181855.01048888895,21.09333333333333
5,13013524.194666669,146662.10926222225,2720.0,2560.0,3815.866666666667,20315.68,173513.6559288889,20.360000000000003
6,10926849.475999996,113457.27301333328,5493.333333333333,2506.6666666666665,4842.0,21898.72,145691.3263466666,21.746666666666666
7,10243214.615999995,107173.50154666658,4213.33333333335,2906.6666666666665,4609.84,20579.52,136576.19487999994,21.10666666666668
8,13747245.786666667,152943.14382222222,5146.666666666667,3226.6666666666665,4099.6,21107.2,183296.6104888889,21.573333333333334
9,10448067.759999989,109380.34346666656,4106.666666666632,2440.0,4713.36,21107.2,139307.57013333318,21.053333333333317
10,13715785.78666667,152783.14382222228,5040.0,3066.6666666666665,3946.8,21107.2,182877.14382222228,21.52
11,10626031.75999999,110167.01013333321,5520.0,3226.6666666666665,4886.213333333333,21107.2,141680.42346666654,21.760000000000005
12,13642085.786666667,152476.47715555556,4213.333333333333,2760.0,4097.466666666666,21107.2,181894.47715555556,21.106666666666666
13,13458938.589333333,150645.0211911111,4133.333333333333,2800.0,3830.8,20843.36,179452.51452444444,21.066666666666666
14,10916312.903999992,112760.51871999989,6426.666666666667,3146.6666666666665,4728.7733333333335,21634.88,145550.83871999988,22.213333333333335
15,12714949.8,143305.864,2480.0,2946.6666666666665,3958.8,19788.0,169532.66400000002,20.24
16,13851032.984000005,154427.93312000006,4933.333333333333,2840.0,3948.133333333333,21371.04,184680.43978666674,21.46666666666667
17,9919137.471999994,104433.32629333323,3040.000000000015,2840.0,4730.0,20051.84,132255.16629333326,20.520000000000007
18,10067694.043999992,105743.4139199999,3520.0,2813.3333333333335,4656.826666666667,20315.68,134235.92058666656,20.760000000000005
19,13279831.392000003,148853.56522666672,3760.0,2880.0,3871.3333333333335,20579.52,177064.41856000005,20.88
20,10112398.615999995,106586.83487999991,2906.6666666666956,2320.0,4758.96,20579.52,134831.9815466666,20.45333333333335
21,10293539.187999994,108043.58917333324,3679.9999999999877,2440.0,4680.24,20843.36,137247.18917333326,20.839999999999996
22,9764556.899999993,103096.5719999999,2746.6666666666815,2840.0,4562.8533333333335,19788.0,130194.0919999999,20.37333333333334
23,13435978.589333335,150551.6878577778,3866.6666666666665,2706.6666666666665,3884.6666666666665,20843.36,179146.38119111114,20.933333333333337
24,10300790.615999999,107426.83487999995,4666.6666666666915,3160.0,4670.8533333333335,20579.52,137343.87488,21.33333333333335
25,12673989.8,143132.5306666667,2133.3333333333335,2773.3333333333335,3932.6666666666665,19788.0,168986.5306666667,20.066666666666666
26,10180646.615999993,106893.50154666656,3493.3333333333335,2626.6666666666665,4775.6,20579.52,135741.95487999992,20.746666666666666
27,10742504.903999997,111987.1853866666,4800.000000000022,2373.3333333333335,4811.333333333333,21634.88,143233.39871999997,21.400000000000013
28,13285491.392000003,148880.23189333337,3813.3333333333335,2906.6666666666665,3866.8,20579.52,177139.8852266667,20.906666666666666
29,13239391.391999999,148653.56522666666,3333.3333333333335,2680.0,3958.8,20579.52,176525.21855999998,20.66666666666667
30,10923617.903999995,112787.1853866666,6453.333333333333,3173.3333333333335,4772.84,21634.88,145648.23871999994,22.22666666666667
31,10978485.475999994,113683.93967999992,5973.333333333333,2733.3333333333335,4823.8133333333335,21898.72,146379.8063466666,21.986666666666665
