,Total cost,Average manufacturing cost per therapy,Average TRT delay penalty per therapy,Average manufacturing delay penalty per therapy,Average transport cost per therapy,Average QC cost per therapy,Average cost per therapy,Average return time
0,21054451.520000033,109713.67680000022,5240.0,2773.3333333333335,4302.133333333333,21107.2,140363.01013333356,21.620000000000005
1,20438448.23200003,107046.83488000021,4293.333333333333,2780.0,4336.633333333333,20579.52,136256.32154666688,21.146666666666672
2,20088071.088000033,105616.74725333355,3586.6666666666665,2686.6666666666665,4401.38,20315.68,133920.47392000022,20.79333333333333
3,20785680.376000036,108470.25584000023,4853.333333333333,2866.6666666666665,4404.253333333333,20843.36,138571.20250666692,21.426666666666666
4,20160673.660000034,106105.12440000022,3466.6666666666665,2506.6666666666665,4385.1,20447.6,134404.4910666669,20.73333333333333
5,21182038.092000023,110322.05394666683,5226.666666666667,2713.3333333333335,4425.746666666667,21239.12,141213.58728000015,21.613333333333337
6,20453075.232000038,107080.16821333359,4333.333333333333,2813.3333333333335,4360.8133333333335,20579.52,136353.83488000024,21.16666666666667
7,20772499.37600004,108436.92250666692,4866.666666666667,2833.3333333333335,4336.38,20843.36,138483.3291733336,21.43333333333333
8,20289278.660000026,106391.79106666685,4133.333333333333,2793.3333333333335,4289.133333333333,20447.6,135261.8577333335,21.06666666666667
9,21311601.09200003,110608.72061333354,5853.333333333333,3000.0,4376.166666666667,21239.12,142077.34061333354,21.92666666666667
10,20520977.804000035,107555.21202666691,4120.0,2620.0,4419.866666666667,20711.44,136806.51869333358,21.059999999999995
11,20522100.232000038,107233.50154666691,4666.666666666667,2966.6666666666665,4334.3133333333335,20579.52,136814.00154666693,21.333333333333332
12,20666891.37600003,108203.58917333354,4373.333333333333,2600.0,4358.993333333333,20843.36,137779.27584000022,21.18666666666667
13,20923565.94800003,109098.63298666687,5026.666666666667,2826.6666666666665,4389.86,20975.28,139490.43965333354,21.51333333333333
14,20453171.232000038,107080.16821333357,4386.666666666667,2813.3333333333335,4308.12,20579.52,136354.47488000026,21.19333333333334
15,21319275.664000023,110950.4310933335,5400.0,2673.3333333333335,4407.033333333334,21371.04,142128.50442666683,21.700000000000006
16,20748598.37600003,108383.58917333354,4773.333333333333,2780.0,4323.706666666667,20843.36,138323.98917333354,21.38666666666667
17,21220682.092000037,110408.72061333357,5440.0,2800.0,4383.373333333333,21239.12,141471.21394666692,21.720000000000002
18,21107839.520000026,109833.67680000019,5346.666666666667,2893.3333333333335,4431.386666666666,21107.2,140718.93013333352,21.673333333333336
19,21430330.236000035,111518.80824000023,5320.0,2573.3333333333335,4527.1,21502.96,142868.86824000024,21.660000000000004
20,20613094.37600003,108083.58917333353,4226.666666666667,2480.0,4267.013333333333,20843.36,137420.62917333355,21.113333333333337
